BOTTLE,20030828WHPSIOsA
#code : jjward hyd_to_exchange.pl 
#original files copied from HTML directory: Aug. 28, 2003
#original HYD file: s04ihy.txt   Thu Aug 28 13:12:11 2003
#original SUM file: s04isu.txt   Thu Aug 28 13:12:17 2003
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,DELC14,DELC14_FLAG_W,DELC13,DELC13_FLAG_W,TCARBN,TCARBN_FLAG_W,PCO2,PCO2_FLAG_W,ALKALI,ALKALI_FLAG_W,C14ERR,DELHER,THETA
,,,,,,,,,,,,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,NMOL/KG,,PERCNT,,/MILLE,,/MILLE,,UMOL/KG,,UATM,,UMOL/KG,,/MILLE,PERCNT,DEG C
      320696_3,  S04I,     2,  2,      3,      3,2,19960517,0102,-58.5670,  20.9675, 5313,   5201.4,  -0.3705,  34.6482,2,  34.6480,2,    249.6,2,    249.8,2,   127.86,2,    32.18,2,     0.00,2,     2.22,2, -999.000,9, -999.000,9,   1.9060,2,     4.43,2,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,   0.110, -0.7630
      320696_3,  S04I,     2,  2,      2,      2,2,19960517,0102,-58.5670,  20.9675, 5313,   5303.6,  -0.3631,  34.6478,2,  34.6480,2,    250.2,2,    249.2,2,   127.58,2,    32.17,2,     0.01,2,     2.29,4, -999.000,9, -999.000,9,   1.8943,2,     4.28,2,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,   0.110, -0.7676
      320696_3,  S04I,     2,  2,      1,      1,2,19960517,0102,-58.5670,  20.9675, 5313,   5373.3,  -0.3635,  34.6464,2,  34.6480,2,    250.3,2,    249.8,2,   127.90,2,    32.17,2,     0.00,2,     2.22,2, -999.000,9, -999.000,9,   1.8937,2,     4.49,2,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,   0.140, -0.7761
      320696_3,  S04I,     3,  1,     36,     36,2,19960517,0849,-59.1250,  21.9047, 5368,     28.9,   0.3574,  33.8936,2,  33.8948,2,    331.3,4,    338.0,2,    41.29,2,    24.46,2,     0.30,2,     1.71,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,    402.4,2,   2301.0,6,  -999.0,-999.000,  0.3564
      320696_3,  S04I,     3,  1,     35,     35,2,19960517,0849,-59.1250,  21.9047, 5368,     53.9,   0.3584,  33.8934,2,  33.8950,2,    325.5,4,    337.6,2,    41.25,2,    24.41,2,     0.29,2,     1.70,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   2158.0,2,    402.0,2,   2294.0,2,  -999.0,-999.000,  0.3564
      320696_3,  S04I,     3,  1,     34,     34,2,19960517,0849,-59.1250,  21.9047, 5368,     84.6,   0.3611,  33.8936,2,  33.8933,2,    315.5,4,    337.3,2,    41.21,2,    24.45,2,     0.30,2,     1.69,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   2162.1,2,    403.9,2,   2295.0,2,  -999.0,-999.000,  0.3580
      320696_3,  S04I,     3,  1,     33,     33,2,19960517,0849,-59.1250,  21.9047, 5368,    114.8,   0.3576,  33.8986,2,  33.8986,2,    311.0,4,    338.1,2,    41.35,2,    24.45,2,     0.30,2,     1.70,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   2162.1,2,    404.9,2,   2300.0,2,  -999.0,-999.000,  0.3533
      320696_3,  S04I,     3,  1,     32,     32,2,19960517,0849,-59.1250,  21.9047, 5368,    155.8,  -0.8045,  34.1723,2,  34.1580,2,    325.2,4,    323.8,2,    65.33,2,    28.42,2,     0.30,2,     2.02,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   2201.4,2,    484.2,2,   2312.0,2,  -999.0,-999.000, -0.8090
      320696_3,  S04I,     3,  1,     31,     31,2,19960517,0849,-59.1250,  21.9047, 5368,    205.2,  -0.4222,  34.3693,2,  34.3692,2,    300.6,4,    274.1,2,    80.51,2,    31.29,2,     0.01,2,     2.16,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   2229.3,2,    550.4,2,   2327.0,2,  -999.0,-999.000, -0.4290
      320696_3,  S04I,     3,  1,     30,     30,2,19960517,0849,-59.1250,  21.9047, 5368,    256.2,   0.2632,  34.5233,2,  34.5241,2,    247.9,4,    228.4,2,    90.64,2,    32.53,2,     0.01,2,     2.26,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   2248.2,2,    598.4,2,   2335.0,2,  -999.0,-999.000,  0.2531
      320696_3,  S04I,     3,  1,     29,     29,2,19960517,0849,-59.1250,  21.9047, 5368,    304.4,   0.9922,  34.6370,2,  34.6406,2,    206.4,4,    199.2,2,    96.05,2,    32.78,2,     0.00,2,     2.27,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   2257.4,2,    609.3,2,   2346.0,2,  -999.0,-999.000,  0.9782
      320696_3,  S04I,     3,  1,     28,     28,2,19960517,0849,-59.1250,  21.9047, 5368,    354.9,   1.1916,  34.6822,2,  34.6829,2,    194.1,2,    195.1,2,    97.63,2,    32.28,2,     0.01,2,     2.23,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   2257.7,2,    596.2,2,   2346.0,2,  -999.0,-999.000,  1.1744
      320696_3,  S04I,     3,  1,     27,     27,2,19960517,0849,-59.1250,  21.9047, 5368,    415.8,   1.1661,  34.6946,2,  34.6953,2,    194.2,2,    195.8,2,    99.58,2,    32.08,2,     0.01,2,     2.20,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   2257.3,2,    586.4,2,   2351.0,2,  -999.0,-999.000,  1.1458
      320696_3,  S04I,     3,  1,     26,     26,2,19960517,0849,-59.1250,  21.9047, 5368,    479.9,   1.1249,  34.7015,2,  34.7024,2,    194.9,2,    198.5,2,   101.72,2,    31.88,2,     0.00,2,     2.20,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   2258.6,2,    582.0,2,   2349.0,2,  -999.0,-999.000,  1.1014
      320696_3,  S04I,     3,  1,     25,     25,2,19960517,0849,-59.1250,  21.9047, 5368,    546.2,   1.0439,  34.7031,2,  34.7043,2,    201.4,2,    200.1,2,   104.23,2,    31.87,2,     0.01,2,     2.20,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   2257.2,2,    579.9,2,   2352.0,2,  -999.0,-999.000,  1.0172
      320696_3,  S04I,     3,  1,     24,     24,2,19960517,0849,-59.1250,  21.9047, 5368,    580.8,   0.9776,  34.7014,2,  34.7024,2,    201.5,2,    202.1,2,   105.45,2,    32.03,2,     0.00,2,     2.20,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   2258.8,2,    575.5,2,   2351.0,2,  -999.0,-999.000,  0.9494
      320696_3,  S04I,     3,  1,     23,     23,2,19960517,0849,-59.1250,  21.9047, 5368,    642.3,   0.8282,  34.6962,2,  34.6975,2,    202.8,2,    201.9,2,   109.43,2,    32.22,2,     0.01,2,     2.21,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   2260.7,2,    582.0,2,   2355.0,2,  -999.0,-999.000,  0.7974
      320696_3,  S04I,     3,  1,     22,     22,2,19960517,0849,-59.1250,  21.9047, 5368,    717.9,   0.6632,  34.6863,2,  34.6865,2,    201.6,2,    202.6,2,   113.23,2,    32.62,2,     0.00,2,     2.25,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   2262.5,2,    588.5,2,   2352.0,2,  -999.0,-999.000,  0.6293
      320696_3,  S04I,     3,  1,     21,     21,2,19960517,0849,-59.1250,  21.9047, 5368,    818.7,   0.6235,  34.6903,2,  34.6912,2,    203.2,2,    203.3,2,   115.56,2,    32.62,2,     0.00,2,     2.24,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   2264.2,2,    586.9,2,   2353.0,2,  -999.0,-999.000,  0.5844
      320696_3,  S04I,     3,  1,     20,     20,2,19960517,0849,-59.1250,  21.9047, 5368,    969.6,   0.4830,  34.6834,2,  34.6847,2,    204.3,2,    201.7,2,   119.37,2,    33.17,2,     0.00,2,     2.30,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   2266.8,2,    604.4,2,   2354.0,2,  -999.0,-999.000,  0.4366
      320696_3,  S04I,     3,  1,     19,     19,2,19960517,0849,-59.1250,  21.9047, 5368,   1122.8,   0.4351,  34.6846,2,  34.6861,2,    205.5,2,    202.9,2,   122.08,2,    33.07,2,     0.00,2,     2.28,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   2266.3,2,    600.0,2,   2352.0,2,  -999.0,-999.000,  0.3802
      320696_3,  S04I,     3,  1,     18,     18,2,19960517,0849,-59.1250,  21.9047, 5368,   1274.9,   0.3763,  34.6833,2,  34.6846,2,    207.6,2,    206.6,2,   124.05,2,    33.12,2,     0.00,2,     2.28,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   2266.2,2,    596.5,2,   2356.0,2,  -999.0,-999.000,  0.3130
      320696_3,  S04I,     3,  1,     17,     17,2,19960517,0849,-59.1250,  21.9047, 5368,   1522.9,   0.2682,  34.6792,2,  34.6800,2,    211.8,2,    211.7,2,   126.21,2,    33.07,2,     0.00,2,     2.27,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   2265.6,2,    592.0,2,   2352.0,2,  -999.0,-999.000,  0.1906
      320696_3,  S04I,     3,  1,     16,     16,2,19960517,0849,-59.1250,  21.9047, 5368,   1776.4,   0.1813,  34.6756,2,  34.6763,2,    215.6,2,    215.8,2,   127.62,2,    32.97,2,     0.00,2,     2.27,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   2263.1,2,    586.0,2,   2357.0,2,  -999.0,-999.000,  0.0882
      320696_3,  S04I,     3,  1,     15,     15,2,19960517,0849,-59.1250,  21.9047, 5368,   2025.0,   0.0965,  34.6715,2,  34.6730,2,    219.6,2,    218.8,2,   128.30,2,    32.87,2,     0.00,2,     2.27,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   2257.6,2,    578.9,2,   2356.0,2,  -999.0,-999.000, -0.0124
      320696_3,  S04I,     3,  1,     14,     14,2,19960517,0849,-59.1250,  21.9047, 5368,   2280.3,   0.0106,  34.6681,2,  34.6691,2,    223.3,2,    224.0,2,   128.79,2,    32.82,2,     0.00,2,     2.26,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   2260.7,2,    577.2,2,   2357.0,2,  -999.0,-999.000, -0.1154
      320696_3,  S04I,     3,  1,     13,     13,2,19960517,0849,-59.1250,  21.9047, 5368,   2543.0,  -0.0599,  34.6649,2,  34.6654,2,    226.9,2,    227.3,2,   128.72,2,    32.77,2,     0.00,2,     2.26,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   2262.0,2,    573.0,2,   2352.0,2,  -999.0,-999.000, -0.2047
      320696_3,  S04I,     3,  1,     12,     12,2,19960517,0849,-59.1250,  21.9047, 5368,   2796.8,  -0.1149,  34.6625,2,  34.6634,2,    229.8,2,    229.9,2,   128.47,2,    32.67,2,     0.00,2,     2.26,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   2257.7,2,    570.4,2,   2353.0,2,  -999.0,-999.000, -0.2787
      320696_3,  S04I,     3,  1,     11,     11,2,19960517,0849,-59.1250,  21.9047, 5368,   3051.0,  -0.1573,  34.6607,2,  34.6613,2,    232.6,2,    232.5,2,   128.77,2,    32.62,2,     0.00,2,     2.27,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   2257.2,2,    565.0,2,   2351.0,2,  -999.0,-999.000, -0.3414
      320696_3,  S04I,     3,  1,     10,     10,2,19960517,0849,-59.1250,  21.9047, 5368,   3359.0,  -0.1921,  34.6590,2,  34.6589,2,    235.0,2,    236.5,2,   128.70,2,    32.52,2,     0.00,2,     2.26,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   2255.8,2,    562.5,2,   2356.0,2,  -999.0,-999.000, -0.4022
      320696_3,  S04I,     3,  1,      9,      9,2,19960517,0849,-59.1250,  21.9047, 5368,   3667.8,  -0.2253,  34.6573,2,  34.6577,2,    237.3,2,    237.8,2,   128.45,2,    32.47,2,     0.00,2,     2.25,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   2252.9,2,    559.8,2,   -999.0,9,  -999.0,-999.000, -0.4628
      320696_3,  S04I,     3,  1,      8,      8,2,19960517,0849,-59.1250,  21.9047, 5368,   3969.9,  -0.2527,  34.6551,2,  34.6558,2,    239.3,2,    240.4,2,   128.01,2,    32.36,2,     0.00,2,     2.24,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   2252.6,2,    556.0,2,   2354.0,2,  -999.0,-999.000, -0.5184
      320696_3,  S04I,     3,  1,      7,      7,2,19960517,0849,-59.1250,  21.9047, 5368,   4270.8,  -0.2676,  34.6543,2,  34.6554,2,    241.0,2,    242.5,4,   129.24,2,    32.36,2,     0.00,2,     2.24,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   2252.5,2,    552.8,2,   2354.0,2,  -999.0,-999.000, -0.5630
      320696_3,  S04I,     3,  1,      6,      6,2,19960517,0849,-59.1250,  21.9047, 5368,   4569.0,  -0.2844,  34.6529,2,  34.6534,2,    242.8,2,    242.1,4,   129.91,2,    32.36,2,     0.00,2,     2.22,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   2252.8,2,    550.7,2,   2354.0,2,  -999.0,-999.000, -0.6103
      320696_3,  S04I,     3,  1,      5,      5,2,19960517,0849,-59.1250,  21.9047, 5368,   4820.8,  -0.2892,  34.6519,2,  34.6523,2,    244.1,2,    244.2,2,   130.59,2,    32.31,2,     0.00,2,     2.23,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   2252.2,2,    550.9,2,   2353.0,2,  -999.0,-999.000, -0.6421
      320696_3,  S04I,     3,  1,      4,      4,2,19960517,0849,-59.1250,  21.9047, 5368,   5078.0,  -0.2955,  34.6513,2,  34.6515,2,    245.5,2,    245.3,2,   130.89,2,    32.31,2,     0.00,2,     2.21,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   2250.9,2,    545.5,2,   -999.0,9,  -999.0,-999.000, -0.6768
      320696_3,  S04I,     3,  1,      3,      3,2,19960517,0849,-59.1250,  21.9047, 5368,   5230.7,  -0.2973,  34.6503,2,  34.6511,2,    246.3,2,    246.7,2,   131.00,2,    32.31,2,     0.00,2,     2.23,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   2251.0,2,    550.4,2,   2354.0,2,  -999.0,-999.000, -0.6959
      320696_3,  S04I,     3,  1,      2,      2,2,19960517,0849,-59.1250,  21.9047, 5368,   5332.6,  -0.2966,  34.6497,2,  34.6507,2,    246.7,2,    246.9,2,   130.94,2,    32.30,2,     0.00,2,     2.23,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   2251.1,2,    545.9,2,   -999.0,9,  -999.0,-999.000, -0.7070
      320696_3,  S04I,     3,  1,      1,      1,2,19960517,0849,-59.1250,  21.9047, 5368,   5436.8,  -0.2992,  34.6495,2,  34.6502,2,    247.3,2,    246.7,2,   131.42,2,    32.30,2,     0.01,2,     2.25,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   2251.1,2,    547.3,2,   2354.0,2,  -999.0,-999.000, -0.7216
      320696_3,  S04I,     4,  1,     36,     36,2,19960517,1625,-59.7000,  22.8865, 5329,     34.7,   0.4374,  33.8654,2,  33.8652,2,    343.5,4,    339.0,2,    39.83,2,    23.48,2,     0.29,2,     1.63,2,    6.238,2,    3.070,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   2158.9,2,    394.1,2,   -999.0,9,  -999.0,-999.000,  0.4361
      320696_3,  S04I,     4,  1,     35,     35,2,19960517,1625,-59.7000,  22.8865, 5329,     53.8,   0.4458,  33.8665,2,  33.8660,2,    338.9,4,    338.9,2,    39.80,2,    23.48,2,     0.29,2,     1.63,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   2159.4,2,    393.5,2,   -999.0,9,  -999.0,-999.000,  0.4437
      320696_3,  S04I,     4,  1,     34,     34,2,19960517,1625,-59.7000,  22.8865, 5329,     69.0,   0.4525,  33.8675,2,  33.8676,2,    332.5,4,    338.5,2,    40.13,2,    23.52,2,     0.29,2,     1.64,2,    6.246,2,    3.094,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000,  0.4498
      320696_3,  S04I,     4,  1,     33,     33,2,19960517,1625,-59.7000,  22.8865, 5329,     92.1,   0.4696,  33.8710,2,  33.8715,2,    326.7,4,    338.4,2,    40.28,2,    23.52,2,     0.29,2,     1.63,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000,  0.4661
      320696_3,  S04I,     4,  1,     32,     32,2,19960517,1625,-59.7000,  22.8865, 5329,    117.8,   0.4433,  33.8955,2,  33.8941,2,    312.9,4,    337.6,2,    41.51,2,    23.75,2,     0.30,2,     1.66,2,    6.228,2,    3.086,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000,  0.4387
      320696_3,  S04I,     4,  1,     31,     31,2,19960517,1625,-59.7000,  22.8865, 5329,    180.7,  -0.7292,  34.2925,2,  34.2915,2,    327.6,4,    298.1,2,    75.85,2,    30.43,2,     0.01,2,     2.10,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000, -0.7346
      320696_3,  S04I,     4,  1,     30,     30,2,19960517,1625,-59.7000,  22.8865, 5329,    220.1,   0.1829,  34.5199,2,  34.5058,2,    249.9,4,    234.9,2,    90.92,2,    32.32,2,     0.01,2,     2.23,2,    2.670,2,    1.219,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000,  0.1744
      320696_3,  S04I,     4,  1,     29,     29,2,19960517,1625,-59.7000,  22.8865, 5329,    271.2,   0.7435,  34.6402,2,  34.6382,2,    210.6,3,    204.5,2,   100.02,2,    32.71,2,     0.00,2,     2.26,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000,  0.7316
      320696_3,  S04I,     4,  1,     28,     28,2,19960517,1625,-59.7000,  22.8865, 5329,    321.7,   0.9648,  34.6838,2,  34.6828,2,    202.2,3,    199.1,2,   102.73,2,    32.26,2,     0.00,2,     2.23,2,    0.542,2,    0.286,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000,  0.9500
      320696_3,  S04I,     4,  1,     27,     27,2,19960517,1625,-59.7000,  22.8865, 5329,    371.1,   0.9165,  34.6923,2,  34.6929,2,    198.2,2,    200.6,2,   105.63,2,    32.16,2,     0.00,2,     2.22,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000,  0.8993
      320696_3,  S04I,     4,  1,     26,     26,2,19960517,1625,-59.7000,  22.8865, 5329,    472.2,   0.7720,  34.6949,2,  34.6938,2,    201.1,2,    201.7,2,   110.38,2,    32.21,2,     0.01,2,     2.23,2,    0.365,2,    0.236,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000,  0.7503
      320696_3,  S04I,     4,  1,     25,     25,2,19960517,1625,-59.7000,  22.8865, 5329,    573.9,   0.6270,  34.6923,2,  34.6931,2,    201.4,2,    203.5,2,   114.58,2,    32.40,2,     0.01,2,     2.24,2,    0.300,2,    0.158,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000,  0.6008
      320696_3,  S04I,     4,  1,     24,     24,2,19960517,1625,-59.7000,  22.8865, 5329,    723.8,   0.4981,  34.6878,2,  34.6874,2,    202.9,2,    201.6,2,   119.17,2,    33.05,2,     0.01,2,     2.28,2,    0.253,2,    0.143,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000,  0.4649
      320696_3,  S04I,     4,  1,     23,     23,2,19960517,1625,-59.7000,  22.8865, 5329,    922.7,   0.4115,  34.6860,2,  34.6852,2,    204.4,2,    204.3,2,   122.47,2,    33.05,2,     0.00,2,     2.28,2,    0.162,2,    0.087,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000,  0.3682
      320696_3,  S04I,     4,  1,     22,     22,2,19960517,1625,-59.7000,  22.8865, 5329,   1129.4,   0.3228,  34.6827,2,  34.6819,2,    207.1,2,    206.2,2,   125.04,2,    33.15,2,     0.00,2,     2.28,2,    0.163,2,    0.086,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000,  0.2686
      320696_3,  S04I,     4,  1,     21,     21,2,19960517,1625,-59.7000,  22.8865, 5329,   1331.7,   0.2312,  34.6791,2,  34.6789,2,    211.6,2,    210.4,2,   126.67,2,    33.05,2,     0.00,2,     2.28,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000,  0.1660
      320696_3,  S04I,     4,  1,     20,     20,2,19960517,1625,-59.7000,  22.8865, 5329,   1534.6,   0.1464,  34.6758,2,  34.6758,2,    214.8,2,    214.9,2,   127.56,2,    32.95,2,     0.00,2,     2.27,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000,  0.0696
      320696_3,  S04I,     4,  1,     19,     19,2,19960517,1625,-59.7000,  22.8865, 5329,   1738.1,   0.0745,  34.6726,2,  34.6729,2,    218.1,2,    218.0,2,   128.08,2,    32.94,2,     0.00,2,     2.28,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000, -0.0146
      320696_3,  S04I,     4,  1,     18,     18,2,19960517,1625,-59.7000,  22.8865, 5329,   1940.6,   0.0150,  34.6699,2,  34.6697,2,    221.8,2,    221.8,2,   128.42,2,    32.79,2,     0.00,2,     2.27,2,    0.160,2,    0.100,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000, -0.0868
      320696_3,  S04I,     4,  1,     17,     17,2,19960517,1625,-59.7000,  22.8865, 5329,   2143.5,  -0.0541,  34.6671,2,  34.6670,2,    225.2,2,    224.7,2,   128.75,2,    32.74,2,     0.00,2,     2.27,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000, -0.1691
      320696_3,  S04I,     4,  1,     16,     16,2,19960517,1625,-59.7000,  22.8865, 5329,   2347.4,  -0.1107,  34.6649,2,  34.6638,2,    227.9,2,    228.4,2,   129.08,2,    32.69,2,     0.00,2,     2.26,2,    0.175,2,    0.102,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000, -0.2396
      320696_3,  S04I,     4,  1,     15,     15,2,19960517,1625,-59.7000,  22.8865, 5329,   2550.1,  -0.1556,  34.6628,2,  34.6621,2,    230.6,2,    231.3,2,   128.48,2,    32.64,2,     0.00,2,     2.26,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000, -0.2991
      320696_3,  S04I,     4,  1,     14,     14,2,19960517,1625,-59.7000,  22.8865, 5329,   2755.0,  -0.1965,  34.6613,2,  34.6605,2,    233.2,2,    233.3,2,   128.44,2,    32.49,2,     0.00,2,     2.26,2,    0.193,2,    0.113,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000, -0.3553
      320696_3,  S04I,     4,  1,     13,     13,2,19960517,1625,-59.7000,  22.8865, 5329,   2958.4,  -0.2218,  34.6599,2,  34.6597,2,    234.9,2,    235.0,2,   128.21,2,    32.48,2,     0.00,2,     2.25,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000, -0.3966
      320696_3,  S04I,     4,  1,     12,     12,2,19960517,1625,-59.7000,  22.8865, 5329,   3162.3,  -0.2506,  34.6583,2,  34.6586,2,    237.0,2,    237.3,2,   128.17,2,    32.39,2,     0.00,2,     2.25,2,    0.209,2,    0.123,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000, -0.4420
