BOTTLE,20081218PRINUNIVRMK
# 4/18/05 Initialized README file 
# Data from Kozyr 5/11/04; original CARINA file 
# Ship: Atlantis II 
# Cruise: 31AN119 
# Dates: 4/20 - 6/6/1989  
# EXPOCODE: 31AN19890420 
# Region: Section on ~20W from 47-60N 
# Chief Scientist: P. Brewer 
# 51 stations with ?? place Rosette 
# Hydro: Who - ?; Status - final 
# 	Notes: 	cast and bottle numbers fabricated 
# Nuts/O2: Who - ?; Status - final 
# 	Notes: included NH4 
# TCO2: Who - Goyet; Status - final 
# 	Notes: Values ~15umol/kg low relative to OACES93 and A16Nr2003 
# 	CRM not used 
# TA: Who - Goyet; Status - final 
# 	Notes: Values ~5-10umol/kg high relative to OACES93 and A16Nr2003 
# 	No CRM 
# pCO2: Who - Goyet; Status - final 
# 	Notes: Values low by ~40ppm relative to OACES93 and A16Nr2003 
# 	No pCO2_t given in file 
EXPOCODE,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,AMMONI,AMMONI_FLAG_W,TCARBN,TCARBN_FLAG_W,PCO2,PCO2_FLAG_W,ALKALI,ALKALI_FLAG_W,THETA
,,,,,,,,METERS,DBARS,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PPM,,UMOL/KG,,DEGC
  31AN19890420,    12,  1,     19,2,19890427, 46.8033, -19.4680, 4175,      2.0,  12.5710,  35.6930,2,    267.5,2,     2.15,2,     5.56,2,     0.21,2,     0.36,2,     -999,9,   2093.1,2,    439.0,2,   2356.6,2,  12.5707
  31AN19890420,    12,  1,     20,2,19890427, 46.8033, -19.4680, 4175,     22.2,  12.5590,  35.6910,2,    266.7,2,     2.05,2,     5.66,2,     0.21,2,     0.37,2,     -999,9,   2093.1,2,    440.0,2,   2345.6,2,  12.5560
  31AN19890420,    12,  1,     21,2,19890427, 46.8033, -19.4680, 4175,     41.3,  12.5430,  35.6950,2,    265.8,2,     2.15,2,     5.76,2,     0.22,2,     0.38,2,     -999,9,   2089.1,2,    443.0,2,   2350.6,2,  12.5374
  31AN19890420,    12,  1,     22,2,19890427, 46.8033, -19.4680, 4175,     61.5,  12.5420,  35.6960,2,    264.0,2,     2.15,2,     5.76,2,     0.22,2,     0.38,2,     -999,9,   2095.1,2,    445.0,2,   2344.6,2,  12.5337
  31AN19890420,    12,  1,     23,2,19890427, 46.8033, -19.4680, 4175,     81.6,  12.5290,  35.6950,2,    264.9,2,     2.24,2,     6.05,2,     0.24,2,     0.40,2,     -999,9,   2093.1,2,    447.0,2,   2344.6,2,  12.5180
  31AN19890420,    12,  1,     24,2,19890427, 46.8033, -19.4680, 4175,    101.8,  12.3690,  35.6780,2,    257.9,2,     2.73,2,     7.22,2,     0.30,2,     0.46,2,     -999,9,   2102.2,2,    465.0,2,   2344.7,2,  12.3554
  31AN19890420,    12,  1,     25,2,19890427, 46.8033, -19.4680, 4175,    120.9,  12.3390,  35.6760,2,    256.6,2,     2.73,2,     7.32,2,     0.26,2,     0.46,2,     -999,9,   2103.2,2,    466.0,2,   2342.7,2,  12.3229
  31AN19890420,    12,  1,     26,2,19890427, 46.8033, -19.4680, 4175,    161.3,  12.2640,  35.6670,2,    254.9,2,     2.93,2,     7.71,2,     0.20,2,     0.49,2,     -999,9,   2104.2,2,    470.0,2,   2342.7,2,  12.2425
  31AN19890420,    12,  1,     27,2,19890427, 46.8033, -19.4680, 4175,    200.6,  12.1330,  35.6520,2,    253.1,2,     3.02,2,     8.00,2,     0.14,2,     0.50,2,     -999,9,   -999.0,9,   -999.0,9,   2342.7,2,  12.1065
  31AN19890420,    12,  1,     28,2,19890427, 46.8033, -19.4680, 4175,    301.5,  11.9090,  35.6220,2,    252.3,2,     3.12,2,     8.49,2,     0.08,2,     0.54,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,  11.8694
  31AN19890420,    12,  1,     29,2,19890427, 46.8033, -19.4680, 4175,    401.4,  11.2890,  35.5210,2,    229.2,2,     4.78,2,    11.90,2,     0.01,2,     0.73,2,     -999,9,   -999.0,9,   -999.0,9,   2332.9,2,  11.2379
  31AN19890420,    12,  1,     30,2,19890427, 46.8033, -19.4680, 4175,    500.3,  10.7920,  35.4660,2,    233.5,2,     5.07,2,    12.29,2,     0.01,2,     0.76,2,     -999,9,   -999.0,9,   -999.0,9,   2333.0,2,  10.7299
  31AN19890420,    13,  1,      1,2,19890428, 46.7033, -19.5030, 4867,      3.0,  12.5570,  35.6880,2,    265.8,2,     2.05,2,     5.56,2,     0.23,2,     0.36,2,     -999,9,   2094.1,2,    440.0,2,   2345.6,2,  12.5566
  31AN19890420,    13,  1,      2,2,19890428, 46.7033, -19.5030, 4867,     24.2,  12.5320,  35.6850,2,    266.2,2,     2.05,2,     5.66,2,     0.22,2,     0.37,2,     -999,9,   2092.1,2,    442.0,2,   2341.6,2,  12.5288
  31AN19890420,    13,  1,      3,2,19890428, 46.7033, -19.5030, 4867,     44.3,  12.4380,  35.6820,2,    265.3,2,     2.05,2,     6.05,2,     0.22,2,     0.39,2,     -999,9,   2094.2,2,    446.0,2,   -999.0,9,  12.4321
  31AN19890420,    13,  1,      4,2,19890428, 46.7033, -19.5030, 4867,     64.5,  12.4320,  35.6820,2,    264.0,2,     2.05,2,     6.15,2,     0.23,2,     0.40,2,     -999,9,   2096.2,2,    449.0,2,   -999.0,9,  12.4234
  31AN19890420,    13,  1,      5,2,19890428, 46.7033, -19.5030, 4867,     84.7,  12.4040,  35.6770,2,    264.5,2,     2.15,2,     6.34,2,     0.24,2,     0.41,2,     -999,9,   2094.2,2,    451.0,2,   2344.7,2,  12.3927
  31AN19890420,    13,  1,      6,2,19890428, 46.7033, -19.5030, 4867,    104.8,  12.3620,  35.6700,2,    263.6,2,     2.24,2,     6.54,2,     0.24,2,     0.42,2,     -999,9,   2097.2,2,    454.0,2,   2343.7,2,  12.3480
  31AN19890420,    13,  1,      7,2,19890428, 46.7033, -19.5030, 4867,    123.0,  12.3660,  35.6700,2,   -999.0,9,     2.24,2,     6.54,2,     0.25,2,     0.43,2,     -999,9,   2097.2,2,    454.0,2,   2343.7,2,  12.3496
  31AN19890420,    13,  1,      8,2,19890428, 46.7033, -19.5030, 4867,    155.2,  12.3060,  35.6620,2,    260.1,2,     2.54,2,     7.02,2,     0.27,2,     0.46,2,     -999,9,   2100.2,2,    464.0,2,   2345.7,2,  12.2853
  31AN19890420,    13,  1,      9,2,19890428, 46.7033, -19.5030, 4867,    200.6,  12.2540,  35.6630,2,    256.2,2,     2.73,2,     7.71,2,     0.23,2,     0.49,2,     -999,9,   -999.0,9,   -999.0,9,   2342.7,2,  12.2273
  31AN19890420,    13,  1,     10,2,19890428, 46.7033, -19.5030, 4867,    294.4,  11.9480,  35.6160,2,    242.3,2,     3.71,2,     9.66,2,     0.05,2,     0.59,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,  11.9093
  31AN19890420,    13,  1,     11,2,19890428, 46.7033, -19.5030, 4867,    389.3,  11.5530,  35.5570,2,    233.1,2,     4.20,2,    11.02,2,     0.01,2,     0.67,2,     -999,9,   -999.0,9,   -999.0,9,   2336.8,2,  11.5027
  31AN19890420,    13,  1,     12,2,19890428, 46.7033, -19.5030, 4867,    488.2,  11.0380,  35.4960,2,    227.9,2,     4.78,2,    12.29,2,     0.01,2,     0.76,2,     -999,9,   -999.0,9,   -999.0,9,   2330.9,2,  10.9765
  31AN19890420,    13,  1,     13,2,19890428, 46.7033, -19.5030, 4867,      3.0,-999.0000,-999.0000,9,    263.6,2,     2.05,2,     5.56,2,     0.26,2,     0.36,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000
  31AN19890420,    13,  1,     14,2,19890428, 46.7033, -19.5030, 4867,     10.1,-999.0000,-999.0000,9,    263.6,2,     1.95,2,     5.56,2,     0.26,2,     0.37,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000
  31AN19890420,    13,  1,     15,2,19890428, 46.7033, -19.5030, 4867,     20.2,-999.0000,-999.0000,9,    263.2,2,     1.95,2,     5.56,2,     0.26,2,     0.37,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000
  31AN19890420,    13,  1,     16,2,19890428, 46.7033, -19.5030, 4867,     30.2,-999.0000,-999.0000,9,    263.2,2,     1.85,2,     5.66,2,     0.27,2,     0.37,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000
  31AN19890420,    13,  1,     17,2,19890428, 46.7033, -19.5030, 4867,     40.3,-999.0000,-999.0000,9,    261.4,2,     1.95,2,     5.66,2,     0.28,2,     0.37,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000
  31AN19890420,    13,  1,     18,2,19890428, 46.7033, -19.5030, 4867,     50.4,-999.0000,-999.0000,9,    261.0,2,     1.95,2,     5.76,2,     0.29,2,     0.38,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000
  31AN19890420,    13,  1,     19,2,19890428, 46.7033, -19.5030, 4867,      3.0,  12.6620,  35.6950,2,    268.4,2,     1.95,2,     5.27,2,     0.21,2,     0.35,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,  12.6616
  31AN19890420,    13,  1,     20,2,19890428, 46.7033, -19.5030, 4867,     43.3,  12.5010,  35.6890,2,    262.7,2,     1.95,2,     5.56,2,     0.23,2,     0.37,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,  12.4952
  31AN19890420,    13,  1,     21,2,19890428, 46.7033, -19.5030, 4867,     62.5,  12.4660,  35.6900,2,    263.2,2,     1.85,2,     5.56,2,     0.22,2,     0.37,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,  12.4576
  31AN19890420,    13,  1,     22,2,19890428, 46.7033, -19.5030, 4867,     82.6,  12.4240,  35.6840,2,    264.9,2,     1.76,2,     5.46,2,     0.20,2,     0.36,2,     -999,9,   -999.0,9,   -999.0,9,   2342.7,2,  12.4129
  31AN19890420,    13,  1,     23,2,19890428, 46.7033, -19.5030, 4867,    102.8,  12.3230,  35.6760,2,    253.1,2,     2.73,2,     7.41,2,     0.22,2,     0.46,2,     -999,9,   -999.0,9,   -999.0,9,   2341.7,2,  12.3093
  31AN19890420,    13,  1,     24,2,19890428, 46.7033, -19.5030, 4867,    152.2,  12.1240,  35.6570,2,    257.9,2,     2.63,2,     7.41,2,     0.16,2,     0.47,2,     -999,9,   -999.0,9,   -999.0,9,   2341.7,2,  12.1039
  31AN19890420,    13,  1,     25,2,19890428, 46.7033, -19.5030, 4867,    302.5,  12.0270,  35.6450,2,    257.9,2,     2.63,2,     7.51,2,     0.12,2,     0.48,2,     -999,9,   -999.0,9,   -999.0,9,   2338.8,2,  11.9870
  31AN19890420,    13,  1,     26,2,19890428, 46.7033, -19.5030, 4867,    499.3,  11.1490,  35.5020,2,    234.8,2,     4.59,2,    11.71,2,     0.01,2,     0.71,2,     -999,9,   -999.0,9,   -999.0,9,   2331.9,2,  11.0857
  31AN19890420,    13,  1,     27,2,19890428, 46.7033, -19.5030, 4867,    745.9,   9.9240,  35.3830,2,    207.8,2,     7.12,2,    15.71,2,     0.00,2,     0.98,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,   9.8350
  31AN19890420,    13,  1,     28,2,19890428, 46.7033, -19.5030, 4867,    989.7,   8.5580,  35.4260,2,    195.2,2,    10.34,2,    17.95,2,     0.00,2,     1.13,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,   8.4481
  31AN19890420,    13,  1,     29,2,19890428, 46.7033, -19.5030, 4867,   1482.1,   4.6270,  35.0020,2,    253.6,2,    11.22,2,    17.76,2,     0.00,2,     1.15,2,     -999,9,   -999.0,9,   -999.0,9,   2311.2,2,   4.5014
  31AN19890420,    13,  1,     30,2,19890428, 46.7033, -19.5030, 4867,   1993.0,   3.6730,  34.9180,2,    273.2,2,    11.41,2,    17.07,2,     0.00,2,     1.12,2,     -999,9,   -999.0,9,   -999.0,9,   2306.2,2,   3.5111
  31AN19890420,    14,  1,      1,2,19890429, 46.5200, -19.5300, 4953,      3.0,-999.0000,-999.0000,9,    268.0,2,     1.66,2,     5.27,2,     0.19,2,     0.34,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000
  31AN19890420,    14,  1,      2,2,19890429, 46.5200, -19.5300, 4953,     10.1,-999.0000,-999.0000,9,    268.0,2,     1.66,2,     5.27,2,     0.19,2,     0.34,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000
  31AN19890420,    14,  1,      3,2,19890429, 46.5200, -19.5300, 4953,     20.2,-999.0000,-999.0000,9,    268.4,2,     1.66,2,     5.27,2,     0.20,2,     0.35,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000
  31AN19890420,    14,  1,      4,2,19890429, 46.5200, -19.5300, 4953,     30.2,-999.0000,-999.0000,9,    265.8,2,     1.76,2,     5.56,2,     0.22,2,     0.37,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000
  31AN19890420,    14,  1,      5,2,19890429, 46.5200, -19.5300, 4953,     40.3,-999.0000,-999.0000,9,    262.7,2,     1.95,2,     5.85,2,     0.26,2,     0.38,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000
  31AN19890420,    14,  1,      6,2,19890429, 46.5200, -19.5300, 4953,     50.4,-999.0000,-999.0000,9,    262.7,2,     1.95,2,     5.85,2,     0.26,2,     0.38,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000
  31AN19890420,    14,  1,      7,2,19890429, 46.5200, -19.5300, 4953,      4.0,  12.5550,  35.6810,2,    269.3,2,     1.76,2,     5.37,2,     0.20,2,     0.34,2,     -999,9,   2090.1,2,    436.0,2,   2354.6,2,  12.5545
  31AN19890420,    14,  1,      8,2,19890429, 46.5200, -19.5300, 4953,     23.2,  12.5520,  35.6900,2,    268.4,2,     1.76,2,     5.56,2,     0.23,2,     0.35,2,     -999,9,   2091.1,2,    437.0,2,   2341.6,2,  12.5489
  31AN19890420,    14,  1,      9,2,19890429, 46.5200, -19.5300, 4953,     42.3,  12.5440,  35.6980,2,    264.0,2,     1.95,2,     5.76,2,     0.28,2,     0.37,2,     -999,9,   2095.1,2,    444.0,2,   -999.0,9,  12.5383
  31AN19890420,    14,  1,     10,2,19890429, 46.5200, -19.5300, 4953,     61.5,  12.5390,  35.7020,2,    261.0,2,     1.95,2,     5.85,2,     0.31,2,     0.38,2,     -999,9,   2095.1,2,    447.0,2,   -999.0,9,  12.5307
  31AN19890420,    14,  1,     11,2,19890429, 46.5200, -19.5300, 4953,     80.6,  12.5170,  35.6990,2,    264.9,2,     1.95,2,     5.85,2,     0.31,2,     0.38,2,     -999,9,   2094.2,2,    446.0,2,   2343.6,2,  12.5062
  31AN19890420,    14,  1,     12,2,19890429, 46.5200, -19.5300, 4953,     99.8,  12.4780,  35.6920,2,    262.3,2,     1.95,2,     5.95,2,     0.29,2,     0.38,2,     -999,9,   2095.2,2,    450.0,2,   2342.6,2,  12.4646
  31AN19890420,    14,  1,     13,2,19890429, 46.5200, -19.5300, 4953,    118.9,  12.4230,  35.6810,2,    262.3,2,     1.95,2,     6.24,2,     0.32,2,     0.41,2,     -999,9,   -999.0,9,   -999.0,9,   2340.6,2,  12.4071
  31AN19890420,    14,  1,     14,2,19890429, 46.5200, -19.5300, 4953,    157.2,  12.2770,  35.6640,2,    257.9,2,     2.63,2,     7.41,2,     0.33,2,     0.47,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,  12.2561
  31AN19890420,    14,  1,     15,2,19890429, 46.5200, -19.5300, 4953,    204.6,  12.2680,  35.6710,2,    257.1,2,     2.73,2,     7.61,2,     0.23,2,     0.48,2,     -999,9,   -999.0,9,   -999.0,9,   2340.7,2,  12.2407
  31AN19890420,    14,  1,     16,2,19890429, 46.5200, -19.5300, 4953,    307.5,  12.0430,  35.6460,2,    257.5,2,     2.73,2,     7.71,2,     0.15,2,     0.48,2,     -999,9,   -999.0,9,   -999.0,9,   2340.8,2,  12.0023
  31AN19890420,    14,  1,     17,2,19890429, 46.5200, -19.5300, 4953,    396.3,  11.7330,  35.5900,2,    244.0,2,     3.71,2,     9.76,2,     0.03,2,     0.60,2,     -999,9,   -999.0,9,   -999.0,9,   2336.8,2,  11.6813
  31AN19890420,    14,  1,     18,2,19890429, 46.5200, -19.5300, 4953,    496.3,  11.1300,  35.4980,2,    226.6,2,     4.98,2,    12.39,2,     0.01,2,     0.75,2,     -999,9,   -999.0,9,   -999.0,9,   2333.9,2,  11.0672
  31AN19890420,    14,  1,     19,2,19890429, 46.5200, -19.5300, 4953,      3.0,  12.6800,  35.6910,2,    270.1,2,     1.76,2,     5.07,2,     0.20,2,     0.33,2,     -999,9,   -999.0,9,   -999.0,9,   2350.6,2,  12.6796
  31AN19890420,    14,  1,     20,2,19890429, 46.5200, -19.5300, 4953,     42.3,  12.5530,  35.7010,2,    262.3,2,     2.15,2,     5.76,2,     0.28,2,     0.37,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,  12.5473
  31AN19890420,    14,  1,     21,2,19890429, 46.5200, -19.5300, 4953,     62.5,  12.5410,  35.7040,2,    262.3,2,     2.15,2,     5.85,2,     0.30,2,     0.39,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,  12.5326
  31AN19890420,    14,  1,     22,2,19890429, 46.5200, -19.5300, 4953,     82.6,  12.5330,  35.7030,2,    261.9,2,     2.15,2,     5.85,2,     0.30,2,     0.38,2,     -999,9,   -999.0,9,   -999.0,9,   2342.6,2,  12.5219
  31AN19890420,    14,  1,     23,2,19890429, 46.5200, -19.5300, 4953,    101.8,  12.5180,  35.7000,2,    261.9,2,     2.15,2,     5.85,2,     0.30,2,     0.39,2,     -999,9,   -999.0,9,   -999.0,9,   2343.6,2,  12.5043
  31AN19890420,    14,  1,     24,2,19890429, 46.5200, -19.5300, 4953,    149.2,  12.3040,  35.6710,2,    257.1,2,     2.83,2,     7.51,2,     0.28,2,     0.47,2,     -999,9,   -999.0,9,   -999.0,9,   2345.7,2,  12.2841
  31AN19890420,    14,  1,     25,2,19890429, 46.5200, -19.5300, 4953,    299.5,  11.9130,  35.6120,2,    239.6,2,     3.80,2,     9.95,2,     0.03,2,     0.60,2,     -999,9,   -999.0,9,   -999.0,9,   2338.8,2,  11.8737
  31AN19890420,    14,  1,     26,2,19890429, 46.5200, -19.5300, 4953,    526.6,  10.8290,  35.4700,2,    227.9,2,     5.27,2,    12.78,2,     0.01,2,     0.78,2,     -999,9,   -999.0,9,   -999.0,9,   2332.0,2,  10.7634
  31AN19890420,    14,  1,     27,2,19890429, 46.5200, -19.5300, 4953,    743.9,   9.6650,  35.3440,2,    207.0,2,     8.20,2,    16.10,2,     0.01,2,     1.00,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,   9.5777
  31AN19890420,    14,  1,     28,2,19890429, 46.5200, -19.5300, 4953,    988.7,   7.8440,  35.2850,2,    200.4,2,    10.83,2,    18.24,2,     0.01,2,     1.17,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,   7.7396
  31AN19890420,    14,  1,     29,2,19890429, 46.5200, -19.5300, 4953,   1491.3,   4.4430,  34.9770,2,    257.9,2,    11.22,2,    17.56,2,     0.00,2,     1.14,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,   4.3186
  31AN19890420,    14,  1,     30,2,19890429, 46.5200, -19.5300, 4953,   1980.8,   4.0040,  34.9820,2,    264.9,2,    12.68,2,    17.37,2,     0.00,2,     1.14,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,   3.8382
  31AN19890420,    15,  1,      1,2,19890430, 46.3067, -19.6670, 4844,      3.0,-999.0000,-999.0000,9,    268.0,2,     1.66,2,     5.27,2,     0.20,2,     0.35,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000
  31AN19890420,    15,  1,      2,2,19890430, 46.3067, -19.6670, 4844,     10.1,-999.0000,-999.0000,9,    268.4,2,     1.66,2,     5.27,2,     0.20,2,     0.35,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000
  31AN19890420,    15,  1,      3,2,19890430, 46.3067, -19.6670, 4844,     20.2,-999.0000,-999.0000,9,    268.0,2,     1.66,2,     5.27,2,     0.20,2,     0.35,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000
  31AN19890420,    15,  1,      4,2,19890430, 46.3067, -19.6670, 4844,     30.2,-999.0000,-999.0000,9,    267.5,2,     1.66,2,     5.27,2,     0.20,2,     0.35,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000
  31AN19890420,    15,  1,      5,2,19890430, 46.3067, -19.6670, 4844,     40.3,-999.0000,-999.0000,9,    268.0,2,     1.66,2,     5.27,2,     0.20,2,     0.35,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000
  31AN19890420,    15,  1,      6,2,19890430, 46.3067, -19.6670, 4844,     50.4,-999.0000,-999.0000,9,    268.0,2,     1.66,2,     5.27,2,     0.20,2,     0.35,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000
  31AN19890420,    15,  1,      7,2,19890430, 46.3067, -19.6670, 4844,      5.0,  12.6970,  35.6850,2,    271.0,2,     1.66,2,     5.17,2,     0.20,2,     0.34,2,     -999,9,   2093.0,2,    430.0,2,   2343.5,2,  12.6963
  31AN19890420,    15,  1,      8,2,19890430, 46.3067, -19.6670, 4844,     24.2,  12.6650,  35.6880,2,    268.0,2,     1.66,2,     5.37,2,     0.22,2,     0.35,2,     -999,9,   2094.1,2,    433.0,2,   2350.6,2,  12.6617
  31AN19890420,    15,  1,      9,2,19890430, 46.3067, -19.6670, 4844,     43.3,  12.5900,  35.7000,2,    263.2,2,     1.85,2,     5.76,2,     0.30,2,     0.39,2,     -999,9,   2098.1,2,    443.0,2,   2347.6,2,  12.5842
  31AN19890420,    15,  1,     10,2,19890430, 46.3067, -19.6670, 4844,     63.5,  12.5770,  35.7010,2,    261.4,2,     1.95,2,     5.85,2,     0.33,2,     0.39,2,     -999,9,   2099.1,2,    444.0,2,   2350.6,2,  12.5684
  31AN19890420,    15,  1,     11,2,19890430, 46.3067, -19.6670, 4844,     82.6,  12.5400,  35.6950,2,    260.6,2,     1.95,2,     5.85,2,     0.33,2,     0.39,2,     -999,9,   2100.2,2,    445.0,2,   -999.0,9,  12.5289
  31AN19890420,    15,  1,     12,2,19890430, 46.3067, -19.6670, 4844,     99.8,  12.5460,  35.6980,2,    261.0,2,     1.95,2,     5.95,2,     0.34,2,     0.40,2,     -999,9,   2100.2,2,    446.0,2,   2344.6,2,  12.5326
  31AN19890420,    15,  1,     13,2,19890430, 46.3067, -19.6670, 4844,    123.0,  12.3350,  35.6710,2,    254.5,2,     2.63,2,     7.41,2,     0.25,2,     0.47,2,     -999,9,   2103.2,2,    463.0,2,   2343.7,2,  12.3186
  31AN19890420,    15,  1,     14,2,19890430, 46.3067, -19.6670, 4844,    165.3,  12.1780,  35.6350,2,    250.5,2,     3.22,2,     8.49,2,     0.11,2,     0.53,2,     -999,9,   2105.2,2,    478.0,2,   2339.7,2,  12.1561
  31AN19890420,    15,  1,     15,2,19890430, 46.3067, -19.6670, 4844,    203.6,  12.0420,  35.6360,2,    256.2,2,     3.22,2,     8.39,2,     0.09,2,     0.52,2,     -999,9,   2105.3,2,    473.0,2,   2340.7,2,  12.0152
  31AN19890420,    15,  1,     16,2,19890430, 46.3067, -19.6670, 4844,    295.4,  11.4200,  35.5380,2,    235.7,2,     4.29,2,    11.22,2,     0.01,2,     0.68,2,     -999,9,   2126.4,2,   -999.0,9,   2334.8,2,  11.3823
  31AN19890420,    15,  1,     17,2,19890430, 46.3067, -19.6670, 4844,    392.3,  11.3120,  35.5320,2,    261.4,2,     3.71,2,     9.46,2,     0.14,2,     0.60,2,     -999,9,   2110.4,2,    492.0,2,   2334.9,2,  11.2620
  31AN19890420,    15,  1,     18,2,19890430, 46.3067, -19.6670, 4844,    498.3,  10.9960,  35.4730,2,    256.2,2,     4.10,2,    10.44,2,     0.02,2,     0.65,2,     -999,9,   2115.4,2,    512.0,2,   -999.0,9,  10.9334
  31AN19890420,    15,  1,     19,2,19890430, 46.3067, -19.6670, 4844,      2.0,  12.7880,  35.6880,2,    270.1,2,     1.76,2,     4.88,2,     0.20,2,     0.32,2,     -999,9,   -999.0,9,   -999.0,9,   2352.5,2,  12.7877
  31AN19890420,    15,  1,     20,2,19890430, 46.3067, -19.6670, 4844,     24.2,  12.7880,  35.6860,2,    270.6,2,     1.66,2,     4.88,2,     0.20,2,     0.32,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,  12.7847
  31AN19890420,    15,  1,     21,2,19890430, 46.3067, -19.6670, 4844,     44.3,  12.5790,  35.6990,2,    264.0,2,     1.95,2,     5.66,2,     0.32,2,     0.38,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,  12.5730
  31AN19890420,    15,  1,     22,2,19890430, 46.3067, -19.6670, 4844,     63.5,  12.5650,  35.6990,2,    260.1,2,     2.05,2,     5.85,2,     0.35,2,     0.39,2,     -999,9,   -999.0,9,   -999.0,9,   2343.6,2,  12.5564
  31AN19890420,    15,  1,     23,2,19890430, 46.3067, -19.6670, 4844,     82.6,  12.5310,  35.6960,2,    261.4,2,     2.05,2,     5.85,2,     0.35,2,     0.39,2,     -999,9,   -999.0,9,   -999.0,9,   2345.6,2,  12.5199
  31AN19890420,    15,  1,     24,2,19890430, 46.3067, -19.6670, 4844,    102.8,  12.3860,  35.6730,2,    257.1,2,     2.54,2,     6.93,2,     0.27,2,     0.44,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,  12.3723
  31AN19890420,    15,  1,     25,2,19890430, 46.3067, -19.6670, 4844,    124.0,  12.2870,  35.6600,2,    255.3,2,     2.73,2,     7.41,2,     0.26,2,     0.47,2,     -999,9,   -999.0,9,   -999.0,9,   2340.7,2,  12.2705
  31AN19890420,    15,  1,     26,2,19890430, 46.3067, -19.6670, 4844,    161.3,  12.1790,  35.6450,2,    252.3,2,     2.83,2,     7.90,2,     0.15,2,     0.50,2,     -999,9,   -999.0,9,   -999.0,9,   2339.7,2,  12.1576
  31AN19890420,    15,  1,     27,2,19890430, 46.3067, -19.6670, 4844,    193.5,  12.0880,  35.6420,2,    254.5,2,     2.73,2,     7.80,2,     0.14,2,     0.50,2,     -999,9,   -999.0,9,   -999.0,9,   2340.7,2,  12.0625
  31AN19890420,    15,  1,     28,2,19890430, 46.3067, -19.6670, 4844,    297.4,  11.4640,  35.5500,2,    256.2,2,     3.71,2,     9.27,2,     0.19,2,     0.59,2,     -999,9,   -999.0,9,   -999.0,9,   2335.8,2,  11.4259
  31AN19890420,    15,  1,     29,2,19890430, 46.3067, -19.6670, 4844,    397.4,  11.3970,  35.5480,2,    260.1,2,     3.61,2,     9.07,2,     0.10,2,     0.58,2,     -999,9,   -999.0,9,   -999.0,9,   2335.9,2,  11.3461
