BOTTLE,20061130WHPSIODBK
#code : jjward hyd_to_exchange.pl 
#original files copied from HTML directory: 20061129
#original HYD file: a21hy.txt   Thu Nov 30 10:52:18 2006
#original SUM file: a21su.txt   Thu Nov 30 10:48:33 2006
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,THETA,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,NEON,NEON_FLAG_W,TCARBN,TCARBN_FLAG_W,PCO2,PCO2_FLAG_W,HELIER,TRITER,NEONER,DELHER
,,,,,,,,,,,,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,ITS-90,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,TU,,NMOL/KG,,PERCNT,,NMOL/KG,,UMOL/KG,,UATM,,NMOL/KG,TU,NMOL/KG,PERCNT
      06MT11_5,   A21,   104,  1,     17,   -999,2,19900124,1900,-57.3300, -68.2500, 4390,    592.3,   4.7245,  34.2023,2,  34.2020,2,   -999.0,9,  4.6785,    280.9,2,    12.97,2,    24.47,2,     0.00,2,     1.67,2,    3.314,2,    1.564,2, -999.000,9,-999.0000,5,  -999.00,5,-999.000,5,   2133.2,2,   -999.0,5,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,   A21,   104,  1,     16,   -999,2,19900124,1900,-57.3300, -68.2500, 4390,    692.2,   4.4878,  34.2298,2,  34.2270,2,   -999.0,9,  4.4347,    255.3,2,    18.91,2,    27.21,2,     0.00,2,     1.89,2,    2.596,2,    1.540,3, -999.000,5,   1.7917,2,     0.50,2,-999.000,5,   2154.4,2,   -999.0,5,  0.0036,-999.000,-999.000,   0.200
      06MT11_5,   A21,   104,  1,     15,   -999,2,19900124,1900,-57.3300, -68.2500, 4390,    841.8,   3.9035,  34.2676,2,  34.2650,2,   -999.0,9,  3.8417,    225.7,2,    31.86,2,    30.74,2,     0.00,2,     2.11,2,    1.329,2,    0.786,3,    0.064,2,   1.7917,2,     2.20,2,-999.000,5,   2183.8,2,   -999.0,5,  0.0047,   0.008,-999.000,   0.200
      06MT11_5,   A21,   104,  1,     14,   -999,2,19900124,1900,-57.3300, -68.2500, 4390,   1042.2,   3.1603,  34.3614,2,  34.3630,2,   -999.0,9,  3.0882,    197.1,2,    51.78,2,    33.56,2,     0.00,2,     2.34,2,    0.536,2,    0.257,2,    0.041,2,   1.8065,2,     5.20,2,   7.816,2,   2218.2,2,   -999.0,5,  0.0036,   0.004,   0.022,   0.200
      06MT11_5,   A21,   104,  1,     13,   -999,2,19900124,1900,-57.3300, -68.2500, 4390,   1242.5,   2.8357,  34.4563,2,  34.4520,2,   -999.0,9,  2.7507,    171.2,2,    67.40,2,    35.47,2,     0.00,2,     2.45,2,    0.193,2,    0.109,3,    0.023,2,-999.0000,5,  -999.00,5,-999.000,5,   2242.7,2,   -999.0,5,-999.0000,   0.008,-999.000,-999.000
      06MT11_5,   A21,   104,  1,     12,   -999,2,19900124,1900,-57.3300, -68.2500, 4390,   1493.7,   2.4791,  34.5511,2,  34.5590,2,   -999.0,9,  2.3779,    171.3,2,    77.75,2,    34.79,2,     0.00,2,     2.42,2,    0.170,2,    0.096,3,    0.008,2,   1.8355,2,     9.60,2,   7.913,2,   2253.4,2,   -999.0,5,  0.0037,   0.006,   0.022,   0.200
      06MT11_5,   A21,   104,  1,     11,   -999,2,19900124,1900,-57.3300, -68.2500, 4390,   1743.4,   2.3623,  34.6132,2,-999.0000,5,   -999.0,9,  2.2421,    174.0,2,    81.84,2,    34.30,2,     0.00,2,     2.39,2,    0.150,2,    0.069,2,    0.003,2,   1.8355,2,     9.80,2,   7.900,2,   2254.7,2,   -999.0,5,  0.0037,   0.002,   0.022,   0.200
      06MT11_5,   A21,   104,  1,     10,   -999,2,19900124,1900,-57.3300, -68.2500, 4390,   1994.5,   2.2414,  34.6517,2,-999.0000,5,   -999.0,9,  2.1017,    168.3,2,    92.18,2,    34.17,2,     0.00,2,     2.39,2,    0.040,2,    0.016,2,    0.008,2,   1.8555,2,    14.20,2,   7.998,2,   2267.7,2,   -999.0,5,  0.0037,   0.002,   0.022,   0.200
      06MT11_5,   A21,   104,  1,      9,   -999,2,19900124,1900,-57.3300, -68.2500, 4390,   2292.1,   2.0037,  34.6867,2,  34.6870,2,   -999.0,9,  1.8419,    167.7,2,   105.08,2,    34.21,2,     0.00,2,     2.37,2,    0.051,2,    0.017,2,    0.003,2,   1.9095,2,    18.80,2,   8.100,2,   2278.3,2,   -999.0,5,  0.0038,   0.003,   0.023,   0.200
      06MT11_5,   A21,   104,  1,      8,   -999,2,19900124,1900,-57.3300, -68.2500, 4390,   2597.3,   1.8159,  34.7043,2,  34.7050,2,   -999.0,9,  1.6300,    175.7,2,   108.67,2,    33.52,2,     0.00,2,     2.34,2,    0.010,2,    0.019,3,    0.004,2,   1.9358,2,    17.10,2,   8.264,2,   2276.9,2,   -999.0,5,  0.0039,   0.010,   0.023,   0.200
      06MT11_5,   A21,   104,  1,      7,   -999,2,19900124,1900,-57.3300, -68.2500, 4390,   2896.3,   1.6861,  34.7225,2,  34.7210,2,   -999.0,9,  1.4749,    187.8,2,   105.68,2,    32.53,2,     0.00,2,     2.28,2,    0.007,2,    0.004,2,    0.013,6,   1.8863,2,    12.70,2,   8.146,2,   2260.7,2,   -999.0,5,  0.0049,   0.015,   0.028,   0.200
      06MT11_5,   A21,   104,  1,      6,   -999,2,19900124,1900,-57.3300, -68.2500, 4390,   3198.5,   1.4604,  34.7212,2,  34.7240,2,   -999.0,9,  1.2251,    193.7,2,   111.28,2,    32.23,2,     0.00,2,     2.25,2, -999.000,9, -999.000,9, -999.000,5,-999.0000,9,  -999.00,9,-999.000,9,   2261.4,2,   -999.0,5,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,   A21,   104,  1,      5,   -999,2,19900124,1900,-57.3300, -68.2500, 4390,   3498.4,   1.2606,  34.7205,2,  34.7200,2,   -999.0,9,  1.0005,    199.4,2,   115.13,2,    32.34,2,     0.00,2,     2.25,2,    0.001,2,   -0.002,2, -999.000,5,   1.8743,2,    10.50,2,   8.095,2,   2259.5,2,   -999.0,5,  0.0049,-999.000,   0.028,   0.200
      06MT11_5,   A21,   104,  1,      4,   -999,2,19900124,1900,-57.3300, -68.2500, 4390,   3801.8,   1.0599,  34.7145,2,-999.0000,5,   -999.0,9,  0.7740,    202.9,2,   121.53,2,    32.72,2,     0.00,2,     2.25,2, -999.000,9, -999.000,9, -999.000,5,-999.0000,5,  -999.00,5,-999.000,5,   2258.1,2,   -999.0,5,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,   A21,   104,  1,      3,   -999,2,19900124,1900,-57.3300, -68.2500, 4390,   3999.3,   0.9850,  34.7126,2,  34.7130,2,   -999.0,9,  0.6805,    204.6,2,   124.89,2,    32.92,2,     0.00,2,     2.26,2, -999.000,9, -999.000,9, -999.000,5,   1.8819,2,    10.40,2,   8.162,2,   2260.2,2,   -999.0,5,  0.0038,-999.000,   0.023,   0.200
      06MT11_5,   A21,   104,  1,      2,   -999,2,19900124,1900,-57.3300, -68.2500, 4390,   4200.6,   0.9570,  34.7100,2,  34.7100,2,   -999.0,9,  0.6318,    205.9,2,   126.20,2,    32.44,2,     0.00,2,     2.28,2, -999.000,9, -999.000,9,   -0.006,2,   1.8903,2,     9.90,2,-999.000,5,   2258.3,2,   -999.0,5,  0.0038,   0.002,-999.000,   0.200
      06MT11_5,   A21,   104,  1,      1,   -999,2,19900124,1900,-57.3300, -68.2500, 4390,   4445.6,   0.9310,  34.7094,2,  34.7110,2,   -999.0,9,  0.5797,    207.2,2,   128.02,2,    32.68,2,     0.00,2,     2.27,2,    0.000,2,    0.000,2,    0.007,6,   1.8707,2,     9.70,2,-999.000,5,   2258.9,2,   -999.0,5,  0.0037,   0.010,-999.000,   0.200
      06MT11_5,   A21,   105,  1,     24,   -999,2,19900125,2330,-57.8350, -68.2417, 3757,      9.2,   8.9864,  34.1178,2,  34.1190,2,   -999.0,9,  8.9854,   -999.0,5,     1.54,2,    15.10,2,     0.33,2,     1.06,2,    3.958,2,    1.884,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   2061.1,2,   -999.0,5,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,   A21,   105,  1,     22,   -999,2,19900125,2330,-57.8350, -68.2417, 3757,     12.3,   8.9610,  34.1184,2,  34.1200,2,   -999.0,9,  8.9597,    300.2,2,     1.21,2,    15.15,2,     0.33,2,     1.10,2,    3.949,2,    1.846,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   2059.6,2,   -999.0,5,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,   A21,   105,  1,     23,   -999,2,19900125,2330,-57.8350, -68.2417, 3757,     12.6,   8.9626,  34.1184,2,  34.1200,2,   -999.0,9,  8.9613,   -999.0,5,     1.50,2,    15.15,2,     0.33,2,     1.04,2,    3.991,2,    1.864,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   2057.9,2,    496.6,2,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,   A21,   105,  1,     21,   -999,2,19900125,2330,-57.8350, -68.2417, 3757,     33.9,   8.2229,  34.0952,2,-999.0000,5,   -999.0,9,  8.2194,   -999.0,5,  -999.00,5,  -999.00,5,  -999.00,5,  -999.00,5,    4.326,2,    2.002,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,5,   -999.0,5,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,   A21,   105,  1,     20,   -999,2,19900125,2330,-57.8350, -68.2417, 3757,     98.5,   5.0176,  34.1973,2,  34.1970,2,   -999.0,9,  5.0101,    301.4,2,     9.78,2,    22.18,2,     0.14,2,     1.64,2,    4.273,2,    1.950,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   2118.9,2,   -999.0,5,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,   A21,   105,  1,     19,   -999,2,19900125,2330,-57.8350, -68.2417, 3757,    181.2,   4.6652,  34.1912,2,  34.1850,2,   -999.0,9,  4.6518,    295.5,2,    11.64,2,    23.79,2,     0.11,2,     1.72,2,    4.001,2,    1.850,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   2127.1,2,   -999.0,5,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,   A21,   105,  1,     18,   -999,2,19900125,2330,-57.8350, -68.2417, 3757,    274.0,   4.3363,  34.1666,2,  34.1680,2,   -999.0,9,  4.3165,    299.0,2,    12.31,2,    24.40,2,     0.01,2,     1.75,2,    4.158,2,    1.933,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   2130.2,2,   -999.0,5,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,   A21,   105,  1,     17,   -999,2,19900125,2330,-57.8350, -68.2417, 3757,    385.2,   4.2528,  34.1770,2,  34.1730,2,   -999.0,9,  4.2249,    282.3,2,    16.33,2,    26.22,2,     0.00,2,     1.89,2,    3.517,2,    1.646,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   2158.3,2,   -999.0,5,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,   A21,   105,  1,     16,   -999,2,19900125,2330,-57.8350, -68.2417, 3757,    490.7,   3.8621,  34.2086,2,  34.2210,2,   -999.0,9,  3.8277,    249.3,2,    24.88,2,    29.35,2,     0.00,2,     2.07,2,    2.191,3,    1.019,3, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   2163.1,2,   -999.0,5,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,   A21,   105,  1,     15,   -999,2,19900125,2330,-57.8350, -68.2417, 3757,    590.0,   3.1836,  34.1996,2,  34.1990,2,   -999.0,9,  3.1449,    255.8,2,    29.61,2,    30.43,2,     0.00,2,     2.15,2,    2.623,3,    1.208,3, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   2171.1,2,   -999.0,5,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,   A21,   105,  1,     14,   -999,2,19900125,2330,-57.8350, -68.2417, 3757,    689.5,   2.5393,  34.1983,2,  34.2130,2,   -999.0,9,  2.4970,    251.2,2,    36.96,2,    31.70,2,     0.00,2,     2.26,2,    2.529,2,    1.173,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   2183.4,2,   -999.0,5,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,   A21,   105,  1,     13,   -999,2,19900125,2330,-57.8350, -68.2417, 3757,    837.8,   2.8170,  34.3393,2,  34.3380,2,   -999.0,9,  2.7627,    208.6,2,    51.47,2,    33.97,2,     0.00,2,     2.42,2,    1.065,2,    0.505,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   2210.9,2,   -999.0,5,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,   A21,   105,  1,     12,   -999,2,19900125,2330,-57.8350, -68.2417, 3757,   1039.4,   2.5725,  34.4352,2,  34.4330,2,   -999.0,9,  2.5052,    190.1,2,    64.55,2,    35.16,2,     0.00,2,     2.51,2,    0.604,2,    0.284,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   2233.3,2,   -999.0,5,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,   A21,   105,  1,     11,   -999,2,19900125,2330,-57.8350, -68.2417, 3757,   1240.3,   2.4347,  34.5282,2,  34.5260,2,   -999.0,9,  2.3536,    178.2,2,    75.25,2,    35.35,2,     0.00,2,     2.54,2,    0.316,2,    0.150,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   2245.3,2,   -999.0,5,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,   A21,   105,  1,     10,   -999,2,19900125,2330,-57.8350, -68.2417, 3757,   1501.3,   2.2974,  34.6111,2,  34.6130,2,   -999.0,9,  2.1974,    175.2,2,    82.62,2,    34.97,2,     0.00,2,     2.50,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   2255.1,2,   -999.0,5,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,   A21,   105,  1,      9,   -999,2,19900125,2330,-57.8350, -68.2417, 3757,   1742.5,   2.1771,  34.6694,2,  34.6660,2,   -999.0,9,  2.0593,    174.9,2,    91.45,2,    34.16,2,     0.00,2,     2.42,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   2260.3,2,   -999.0,5,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,   A21,   105,  1,      8,   -999,2,19900125,2330,-57.8350, -68.2417, 3757,   2015.7,   1.9343,  34.6984,2,  34.6970,2,   -999.0,9,  1.7973,    173.1,2,   104.45,2,    34.36,2,     0.00,2,     2.47,2,    0.010,2,    0.007,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   2271.3,2,   -999.0,5,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,   A21,   105,  1,      7,   -999,2,19900125,2330,-57.8350, -68.2417, 3757,   2249.9,   1.8220,  34.7159,2,  34.7150,2,   -999.0,9,  1.6669,    181.6,2,   103.64,2,    33.46,2,     0.00,2,     2.38,2,    0.008,2,    0.004,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   2264.2,2,   -999.0,5,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,   A21,   105,  1,      6,   -999,2,19900125,2330,-57.8350, -68.2417, 3757,   2497.1,   1.6581,  34.7218,2,  34.7220,2,   -999.0,9,  1.4842,    186.9,2,   107.47,2,    33.18,2,     0.00,2,     2.47,2,   -0.001,2,   -0.002,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   2262.2,2,   -999.0,5,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,   A21,   105,  1,      5,   -999,2,19900125,2330,-57.8350, -68.2417, 3757,   2748.3,   1.4730,  34.7225,2,  34.7230,2,   -999.0,9,  1.2800,    192.3,2,   112.29,2,    33.28,2,     0.00,2,     2.31,2,    0.001,2,    0.016,3, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   2262.1,2,   -999.0,5,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,   A21,   105,  1,      4,   -999,2,19900125,2330,-57.8350, -68.2417, 3757,   3002.2,   1.2817,  34.7227,2,  34.7220,2,   -999.0,9,  1.0693,    197.8,2,   115.65,2,    33.00,2,     0.00,2,     2.31,2,   -0.001,2,    0.012,3, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   2259.9,2,   -999.0,5,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,   A21,   105,  1,      3,   -999,2,19900125,2330,-57.8350, -68.2417, 3757,   3247.4,   1.0790,  34.7177,2,  34.7230,3,   -999.0,9,  0.8479,    202.7,2,   121.52,2,    33.24,2,     0.00,2,     2.32,2,    0.001,2,    0.005,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   2260.4,2,   -999.0,5,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,   A21,   105,  1,      2,   -999,2,19900125,2330,-57.8350, -68.2417, 3757,   3500.2,   0.9226,  34.7133,2,  34.7150,2,   -999.0,9,  0.6708,    205.0,2,   127.70,2,    33.43,2,     0.00,2,     2.37,2,    0.004,2,    0.008,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   2258.2,2,   -999.0,5,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,   A21,   105,  1,      1,   -999,2,19900125,2330,-57.8350, -68.2417, 3757,   3755.2,   0.9027,  34.7120,2,  34.7140,2,   -999.0,9,  0.6259,    216.9,3,   129.13,2,    33.34,2,     0.00,2,     2.43,2,    0.001,2,    0.013,3, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   2262.6,2,   -999.0,5,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,   A21,   106,  1,      1,   -999,2,19900126,0519,-58.3350, -68.2383, 3855,     14.6,   8.5855,  34.0326,2,  34.0340,2,   -999.0,9,  8.5840,    294.2,2,     2.12,2,    19.03,2,     0.29,2,     1.38,2,    4.203,2,    1.934,2,    0.168,2,   1.7282,2,    -1.40,2,-999.000,5,   2083.2,2,    541.7,2,  0.0055,   0.007,-999.000,   0.200
      06MT11_5,   A21,   106,  1,      2,   -999,2,19900126,0519,-58.3350, -68.2383, 3855,     50.6,   4.4269,  34.1083,2,  34.1050,2,   -999.0,9,  4.4233,    318.6,2,     8.73,2,    22.67,2,     0.20,2,     1.70,2,    4.856,2,    2.207,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   2109.8,2,   -999.0,5,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,   A21,   106,  1,      3,   -999,2,19900126,0519,-58.3350, -68.2383, 3855,    100.2,   3.5858,  34.1245,2,  34.1220,2,   -999.0,9,  3.5793,    303.1,2,    15.80,2,    25.78,2,     0.23,2,     1.83,2,    4.490,2,    2.024,2, -999.000,9,   1.7529,2,    -0.90,2,   7.722,2,   -999.0,5,   -999.0,5,  0.0035,-999.000,   0.022,   0.200
      06MT11_5,   A21,   106,  1,      4,   -999,2,19900126,0519,-58.3350, -68.2383, 3855,    149.0,   2.9995,  34.0976,2,  34.0970,2,   -999.0,9,  2.9905,    304.7,2,    18.27,2,    27.02,2,     0.18,2,     1.90,2,    4.559,2,    2.067,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,5,   -999.0,5,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,   A21,   106,  1,      5,   -999,2,19900126,0519,-58.3350, -68.2383, 3855,    200.3,   2.8577,  34.1037,2,  34.1040,2,   -999.0,9,  2.8457,    298.4,2,    20.73,2,    27.92,2,     0.06,2,     1.95,2,    4.324,2,    1.960,2, -999.000,9,   1.7614,2,    -0.50,2,   7.755,2,   -999.0,5,   -999.0,5,  0.0035,-999.000,   0.022,   0.200
      06MT11_5,   A21,   106,  1,      6,   -999,2,19900126,0519,-58.3350, -68.2383, 3855,    299.6,   2.6230,  34.1401,2,  34.1280,2,   -999.0,9,  2.6054,    285.3,2,    26.64,2,    29.80,2,     0.03,2,     2.05,2,    3.786,2,    1.765,2,    0.093,2,   1.7721,2,     0.10,2,-999.000,5,   -999.0,5,   -999.0,5,  0.0035,   0.007,-999.000,   0.200
      06MT11_5,   A21,   106,  1,      7,   -999,2,19900126,0519,-58.3350, -68.2383, 3855,    399.7,   1.9857,  34.1254,2,  34.1270,2,   -999.0,9,  1.9640,    290.3,2,    30.47,2,    30.52,2,     0.01,2,     2.12,2,    3.971,2,    1.805,2, -999.000,5,   1.7659,2,     0.10,2,   7.821,2,   -999.0,5,   -999.0,5,  0.0035,-999.000,   0.022,   0.200
      06MT11_5,   A21,   106,  1,      8,   -999,2,19900126,0519,-58.3350, -68.2383, 3855,    499.5,   2.1246,  34.2027,2,-999.0000,5,   -999.0,9,  2.0964,    270.6,2,    32.47,2,    30.36,2,     0.05,2,     2.12,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,5,   -999.0,5,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,   A21,   106,  1,      9,   -999,2,19900126,0519,-58.3350, -68.2383, 3855,    600.8,   1.8529,  34.2281,2,  34.2270,2,   -999.0,9,  1.8198,    251.7,2,    44.78,2,    33.04,2,     0.01,2,     2.28,2,    2.687,2,    1.223,2,    0.057,2,-999.0000,5,  -999.00,5,-999.000,5,   -999.0,5,   -999.0,5,-999.0000,   0.007,-999.000,-999.000
      06MT11_5,   A21,   106,  1,     10,   -999,2,19900126,0519,-58.3350, -68.2383, 3855,    701.1,   2.5441,  34.3789,2,  34.3830,2,   -999.0,9,  2.5008,    200.8,2,    59.14,2,    35.38,2,     0.00,2,     2.41,2,    0.963,2,    0.445,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,5,   -999.0,5,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,   A21,   106,  1,     11,   -999,2,19900126,0519,-58.3350, -68.2383, 3855,    850.3,   2.4542,  34.4613,2,  34.4630,2,   -999.0,9,  2.4012,    187.1,2,    68.92,2,    35.67,2,     0.00,2,     2.45,2, -999.000,9, -999.000,9, -999.000,9,   1.8145,2,     7.20,2,   7.929,2,   -999.0,5,   -999.0,5,  0.0036,-999.000,   0.022,   0.200
      06MT11_5,   A21,   106,  1,     12,   -999,2,19900126,0519,-58.3350, -68.2383, 3855,   1049.7,   2.3113,  34.5452,2,  34.5460,2,   -999.0,9,  2.2453,    180.1,2,    76.65,2,    35.54,2,     0.00,2,     2.45,2,    0.356,2,    0.167,2,    0.016,2,-999.0000,5,  -999.00,5,-999.000,5,   -999.0,5,   -999.0,5,-999.0000,   0.003,-999.000,-999.000
      06MT11_5,   A21,   106,  1,     13,   -999,2,19900126,0519,-58.3350, -68.2383, 3855,   1250.4,   2.2764,  34.6127,2,  34.6140,2,   -999.0,9,  2.1958,    181.1,2,    83.01,2,    35.18,2,     0.00,2,     2.41,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,5,   -999.0,5,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,   A21,   106,  1,     14,   -999,2,19900126,0519,-58.3350, -68.2383, 3855,   1499.8,   2.1196,  34.6641,2,  34.6640,2,   -999.0,9,  2.0217,    174.4,2,    97.51,2,    35.00,2,     0.00,2,     2.43,2,    0.041,2,    0.028,2,    0.000,2,-999.0000,5,  -999.00,5,-999.000,5,   -999.0,5,   -999.0,5,-999.0000,   0.003,-999.000,-999.000
      06MT11_5,   A21,   106,  1,     15,   -999,2,19900126,0519,-58.3350, -68.2383, 3855,   1748.6,   1.9767,  34.6956,2,  34.6940,2,   -999.0,9,  1.8610,    180.3,2,    99.51,2,    34.22,2,     0.00,2,     2.37,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,5,   -999.0,5,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,   A21,   106,  1,     16,   -999,2,19900126,0519,-58.3350, -68.2383, 3855,   1999.9,   1.8469,  34.7189,2,  34.7190,2,   -999.0,9,  1.7125,    189.7,2,    99.18,2,    33.12,2,     0.00,2,     2.31,2,    0.023,2,    0.013,2,    0.005,2,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,5,   -999.0,5,-999.0000,   0.005,-999.000,-999.000
      06MT11_5,   A21,   106,  1,     17,   -999,2,19900126,0519,-58.3350, -68.2383, 3855,   2250.7,   1.6991,  34.7267,2,  34.7280,2,   -999.0,9,  1.5459,    195.3,2,   103.40,2,    33.13,2,     0.00,2,     2.36,3, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,5,   -999.0,5,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,   A21,   106,  1,     18,   -999,2,19900126,0519,-58.3350, -68.2383, 3855,   2499.5,   1.5123,  34.7261,2,  34.7250,2,   -999.0,9,  1.3409,    196.7,2,   108.82,2,    33.29,2,     0.00,2,     2.44,3,    0.003,2,    0.002,2,    0.020,2,-999.0000,5,  -999.00,5,-999.000,5,   -999.0,5,   -999.0,5,-999.0000,   0.003,-999.000,-999.000
      06MT11_5,   A21,   106,  1,     19,   -999,2,19900126,0519,-58.3350, -68.2383, 3855,   2749.4,   1.3525,  34.7250,2,  34.7240,2,   -999.0,9,  1.1619,    201.5,2,   112.74,2,    33.16,2,     0.00,2,     2.43,3,    0.007,2,    0.002,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,5,   -999.0,5,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,   A21,   106,  1,     20,   -999,2,19900126,0519,-58.3350, -68.2383, 3855,   2999.0,   1.1238,  34.7203,2,  34.7210,2,   -999.0,9,  0.9152,    205.2,2,   119.61,2,    33.40,2,     0.00,2,     2.37,3, -999.000,9, -999.000,9,   -0.018,2,-999.0000,5,  -999.00,5,-999.000,5,   -999.0,5,   -999.0,5,-999.0000,   0.011,-999.000,-999.000
      06MT11_5,   A21,   106,  1,     21,   -999,2,19900126,0519,-58.3350, -68.2383, 3855,   3249.6,   0.9710,  34.7163,2,  34.7160,2,   -999.0,9,  0.7423,    208.5,2,   123.80,2,    33.42,2,     0.00,2,     2.40,3,    0.004,2,    0.016,3, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,5,   -999.0,5,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,   A21,   106,  1,     22,   -999,2,19900126,0519,-58.3350, -68.2383, 3855,   3449.1,   0.9051,  34.7163,2,  34.7150,2,   -999.0,9,  0.6588,    207.9,2,   126.85,2,    33.66,2,     0.00,2,     2.41,3,    0.000,2,    0.011,3,    0.009,2,   1.8564,2,     9.50,2,-999.000,5,   -999.0,5,   -999.0,5,  0.0037,   0.006,-999.000,   0.200
