BOTTLE,20020820WHPSIOSCD
#code : jjward hyd_to_exchange.pl 
#original files copied from HTML directory: 20020820
#original HYD file: a24hy.txt   Tue Aug 20 15:44:10 2002
#original SUM file: ../a24su.txt   Wed Mar 28 13:47:35 2001
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TCARBN,TCARBN_FLAG_W,PCO2,PCO2_FLAG_W,ALKALI,ALKALI_FLAG_W,PH,PH_FLAG_W,PCO2TMP,CTDRAW,THETA
,,,,,,,,,,,,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UATM,,UMOL/KG,,25_DEG,,DEG C,,DEG C
     316N151_2,   A24,   123,  1,     17,     17,2,19970623,1538, 50.9835, -33.6320, 4263,   1363.5,   3.3247,  34.8820,2,  34.8818,2,    282.5,2,    283.9,2,    11.13,2,    17.11,2,     0.00,2,     1.12,2,    2.952,2,    1.428,2,   2154.0,9,   -999.0,9,   2303.7,2,     7.72,2, -999.00,   -999,  3.2241
     316N151_2,   A24,   123,  1,     16,     16,2,19970623,1538, 50.9835, -33.6320, 4263,   1518.3,   3.2659,  34.8815,2,  34.8811,2,    283.0,2,    284.3,2,    11.32,2,    17.07,2,     0.00,2,     1.12,2,    2.761,2,    1.326,2,   2152.7,9,    749.6,2,   2304.2,2,     7.72,2,   20.00,   -999,  3.1526
     316N151_2,   A24,   123,  1,     15,     15,2,19970623,1538, 50.9835, -33.6320, 4263,   1667.9,   3.1922,  34.8808,2,  34.8815,2,    283.7,2,    285.2,2,    11.51,2,    16.97,2,     0.00,2,     1.12,2,    2.717,2,    1.305,2,   2153.1,9,    746.9,2,   2302.9,2,     7.72,2,   20.00,   -999,  3.0669
     316N151_2,   A24,   123,  1,     14,     14,2,19970623,1538, 50.9835, -33.6320, 4263,   1820.7,   3.1645,  34.8857,2,  34.8860,2,    281.5,2,    284.6,2,    11.70,2,    16.98,2,     0.00,2,     1.11,2,    2.520,2,    1.221,2,   2152.0,9,    744.5,2,   2305.4,2,     7.72,2,   20.00,   -999,  3.0260
     316N151_2,   A24,   123,  1,     13,     13,2,19970623,1538, 50.9835, -33.6320, 4263,   1971.5,   3.0526,  34.8720,2,  34.8712,2,    283.9,2,    289.9,2,    11.08,2,    16.74,2,     0.00,2,     1.10,2,    3.061,2,    1.474,2,   2151.6,9,   -999.0,9,   2303.7,2,     7.72,2, -999.00,   -999,  2.9021
     316N151_2,   A24,   123,  1,     12,     12,2,19970623,1538, 50.9835, -33.6320, 4263,   2125.0,   3.1189,  34.8913,2,  34.8901,2,    283.6,2,    284.3,2,    11.78,2,    16.79,2,     0.00,2,     1.11,2,    2.522,2,    1.218,2,   2153.5,9,    747.0,2,   2307.1,2,     7.72,2,   20.00,   -999,  2.9531
     316N151_2,   A24,   123,  1,     11,     11,2,19970623,1538, 50.9835, -33.6320, 4263,   2327.3,   3.1348,  34.9124,2,  34.9112,2,    277.8,2,    278.8,2,    12.68,2,    16.61,2,     0.00,2,     1.11,2,    1.910,2,    0.934,2,   2154.9,9,   -999.0,9,   2306.8,2,     7.73,2, -999.00,   -999,  2.9494
     316N151_2,   A24,   123,  1,     10,     10,2,19970623,1538, 50.9835, -33.6320, 4263,   2529.7,   3.0618,  34.9235,2,  34.9228,2,    274.8,2,    276.5,2,    13.58,2,    16.70,2,     0.00,2,     1.11,2,    1.575,2,    0.766,2,   2155.3,9,    741.2,2,   2310.1,2,     7.72,2,   20.00,   -999,  2.8579
     316N151_2,   A24,   123,  1,      9,      9,2,19970623,1538, 50.9835, -33.6320, 4263,   2733.4,   2.9795,  34.9300,2,  34.9283,2,    272.2,2,    275.6,2,    14.27,2,    16.71,2,     0.00,2,     1.11,2,    1.453,2,    0.698,2,   2155.2,9,    738.2,2,   2311.5,2,     7.73,2,   20.00,   -999,  2.7567
     316N151_2,   A24,   123,  1,      8,      8,2,19970623,1538, 50.9835, -33.6320, 4263,   2935.9,   2.8436,  34.9308,2,  34.9299,2,    271.8,2,    274.7,2,    15.48,2,    16.71,2,     0.00,2,     1.11,2,    1.317,2,    0.650,2,   2158.3,9,   -999.0,9,   2313.2,2,     7.73,2, -999.00,   -999,  2.6028
     316N151_2,   A24,   123,  1,      7,      7,2,19970623,1538, 50.9835, -33.6320, 4263,   3139.1,   2.7009,  34.9260,2,  34.9246,2,    271.9,2,    275.0,2,    16.68,2,    16.71,2,     0.00,2,     1.11,2,    1.260,2,    0.611,2,   2159.1,9,    741.8,2,   2313.5,2,     7.72,2,   20.00,   -999,  2.4422
     316N151_2,   A24,   123,  1,      6,      6,2,19970623,1538, 50.9835, -33.6320, 4263,   3343.9,   2.5590,  34.9178,2,  34.9187,2,    274.0,2,    276.1,2,    17.38,2,    16.72,2,     0.00,2,     1.11,2,    1.280,2,    0.608,2,   2159.9,9,   -999.0,9,   2315.0,2,     7.72,2, -999.00,   -999,  2.2819
     316N151_2,   A24,   123,  1,      5,      5,2,19970623,1538, 50.9835, -33.6320, 4263,   3549.4,   2.4903,  34.9133,2,  34.9124,2,    275.1,2,    276.8,2,    17.67,2,    16.58,2,     0.00,2,     1.11,2,    1.332,2,    0.647,2,   2160.5,9,   -999.0,9,   2313.0,2,     7.73,2, -999.00,   -999,  2.1928
     316N151_2,   A24,   123,  1,      4,      4,2,19970623,1538, 50.9835, -33.6320, 4263,   3801.5,   2.4414,  34.9080,2,  34.9067,2,    276.3,2,    277.3,2,    17.97,2,    16.63,2,     0.00,2,     1.11,2,    1.381,2,    0.661,2,   2159.1,9,    742.3,2,   2315.3,2,     7.72,2,   20.00,   -999,  2.1173
     316N151_2,   A24,   123,  1,      3,      3,2,19970623,1538, 50.9835, -33.6320, 4263,   4057.8,   2.4076,  34.9043,2,  34.9034,2,    276.6,2,    278.3,2,    18.16,2,    16.58,2,     0.00,2,     1.11,2,    1.457,2,    0.700,2,   2161.4,9,    743.4,2,   2314.5,2,     7.72,2,   20.00,   -999,  2.0552
     316N151_2,   A24,   123,  1,      2,      2,2,19970623,1538, 50.9835, -33.6320, 4263,   4211.0,   2.3982,  34.9025,2,  34.9012,2,    277.0,2,    278.4,2,    18.25,2,    16.58,2,     0.00,2,     1.11,2,    1.469,2,    0.711,2,   2160.6,9,   -999.0,9,   2317.1,2,     7.72,2, -999.00,   -999,  2.0283
     316N151_2,   A24,   123,  1,      1,      1,2,19970623,1538, 50.9835, -33.6320, 4263,   4313.2,   2.4042,  34.9010,2,  34.8989,3,    277.9,2,    277.0,2,    18.34,2,    16.59,2,     0.00,2,     1.11,2,    1.481,2,    0.717,2,   2160.7,9,    740.7,2,   2312.9,2,     7.72,2,   20.00,   -999,  2.0221
     316N151_2,   A24,   124,  1,     31,     31,2,19970623,2051, 50.5167, -33.3500, 4111,      3.8,  12.4059,  35.2196,2,  35.2186,2,    287.8,2,    275.3,2,     0.89,2,     3.04,2,     0.09,2,     0.29,2, -999.000,9, -999.000,9,   -999.0,9,    422.6,2,   2326.3,6,     7.93,2,   20.00,   -999, 12.4054
     316N151_2,   A24,   124,  1,     30,     30,2,19970623,2051, 50.5167, -33.3500, 4111,     56.7,  10.2314,  35.1028,2,  35.1036,2,    268.9,2,    268.0,2,     3.60,2,     6.81,2,     0.25,2,     0.58,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999, 10.2247
     316N151_2,   A24,   124,  1,     29,     29,2,19970623,2051, 50.5167, -33.3500, 4111,    108.2,   9.2105,  35.1085,2,  35.1012,2,    250.6,2,    248.4,2,     6.32,2,    12.33,2,     0.07,2,     0.82,2, -999.000,9, -999.000,9,   2071.6,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  9.1986
     316N151_2,   A24,   124,  1,     28,     28,2,19970623,2051, 50.5167, -33.3500, 4111,    157.6,   8.3357,  35.0663,2,  35.0711,2,    240.9,2,    243.1,2,     8.03,2,    14.63,2,     0.02,2,     0.97,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  8.3194
     316N151_2,   A24,   124,  1,     27,     27,2,19970623,2051, 50.5167, -33.3500, 4111,    248.6,   7.0717,  34.9393,2,  34.9491,2,    237.3,2,    244.3,2,     9.23,2,    15.91,2,     0.02,2,     1.06,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  7.0482
     316N151_2,   A24,   124,  1,     26,     26,2,19970623,2051, 50.5167, -33.3500, 4111,    323.0,   5.6913,  34.8293,2,  34.8277,2,    240.3,2,    260.1,2,     9.52,2,    16.19,2,     0.01,2,     1.09,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  5.6641
     316N151_2,   A24,   124,  1,     25,     25,2,19970623,2051, 50.5167, -33.3500, 4111,    358.5,   5.6241,  34.8654,2,  34.8633,2,    235.4,2,    238.6,2,    10.82,2,    17.75,2,     0.01,2,     1.19,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  5.5939
     316N151_2,   A24,   124,  1,     24,     24,2,19970623,2051, 50.5167, -33.3500, 4111,    408.7,   5.2762,  34.8717,2,  34.8734,2,    236.7,2,    236.1,2,    11.32,2,    18.22,2,     0.01,2,     1.22,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  5.2428
     316N151_2,   A24,   124,  1,     23,     23,2,19970623,2051, 50.5167, -33.3500, 4111,    510.8,   4.8507,  34.9205,2,  34.9210,2,    241.7,2,    239.4,2,    11.71,2,    18.47,2,     0.00,2,     1.22,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  4.8102
     316N151_2,   A24,   124,  1,     22,     22,2,19970623,2051, 50.5167, -33.3500, 4111,    610.8,   4.5254,  34.9359,2,  34.9348,2,    250.0,2,    250.3,2,    11.49,2,    18.09,2,     0.00,2,     1.20,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  4.4781
     316N151_2,   A24,   124,  1,     21,     21,2,19970623,2051, 50.5167, -33.3500, 4111,    710.0,   4.4010,  34.9496,2,  34.9549,2,    255.0,2,    253.1,2,    11.58,2,    18.10,2,     0.00,2,     1.19,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  4.3461
     316N151_2,   A24,   124,  1,     20,     20,2,19970623,2051, 50.5167, -33.3500, 4111,    812.8,   4.1532,  34.9410,2,  34.9433,2,    260.8,2,    260.4,2,    11.46,2,    17.86,2,     0.00,2,     1.18,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  4.0913
     316N151_2,   A24,   124,  1,     19,     19,2,19970623,2051, 50.5167, -33.3500, 4111,    912.7,   3.9564,  34.9270,2,  34.9283,2,    266.7,2,    265.6,2,    11.35,2,    17.73,2,     0.00,2,     1.16,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  3.8876
     316N151_2,   A24,   124,  1,     18,     18,2,19970623,2051, 50.5167, -33.3500, 4111,   1014.5,   3.7467,  34.9151,2,  34.9146,2,    271.5,2,    270.9,2,    11.33,2,    17.54,2,     0.00,2,     1.16,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  3.6711
     316N151_2,   A24,   124,  1,     17,     17,2,19970623,2051, 50.5167, -33.3500, 4111,   1115.0,   3.6324,  34.9054,2,  34.9044,2,    274.8,2,    274.1,2,    11.22,2,    17.45,2,     0.00,2,     1.15,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  3.5495
     316N151_2,   A24,   124,  1,     16,     16,2,19970623,2051, 50.5167, -33.3500, 4111,   1214.2,   3.4883,  34.8917,2,  34.8884,2,    275.3,2,    278.5,2,    11.10,2,    17.31,2,     0.00,2,     1.14,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  3.3985
     316N151_2,   A24,   124,  1,     15,     15,2,19970623,2051, 50.5167, -33.3500, 4111,   1315.7,   3.4093,  34.8877,2,  34.8847,2,    278.4,2,    280.1,2,    11.29,2,    17.17,2,     0.00,2,     1.14,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  3.3118
     316N151_2,   A24,   124,  1,     14,     14,2,19970623,2051, 50.5167, -33.3500, 4111,   1516.4,   3.2851,  34.8812,2,  34.8804,2,    279.3,2,    283.5,2,    11.38,2,    17.08,2,     0.00,2,     1.13,2,    2.794,2,    1.353,2,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  3.1718
     316N151_2,   A24,   124,  1,     13,     13,2,19970623,2051, 50.5167, -33.3500, 4111,   1720.6,   3.2095,  34.8810,2,  34.8796,2,    280.5,2,    284.2,2,    11.56,2,    16.99,2,     0.00,2,     1.12,2,    2.660,2,    1.293,2,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  3.0793
     316N151_2,   A24,   124,  1,     12,     12,2,19970623,2051, 50.5167, -33.3500, 4111,   1922.3,   3.1774,  34.8888,2,  34.8871,2,    279.6,2,    282.6,2,    12.06,2,    16.99,2,     0.00,2,     1.13,2,    2.424,2,    1.171,2,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  3.0295
     316N151_2,   A24,   124,  1,     11,     11,2,19970623,2051, 50.5167, -33.3500, 4111,   2123.2,   3.1674,  34.9028,2,  34.9019,2,    278.1,2,    279.9,2,    12.65,2,    16.95,2,     0.00,2,     1.12,2,    2.127,2,    1.026,2,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  3.0010
     316N151_2,   A24,   124,  1,     10,     10,2,19970623,2051, 50.5167, -33.3500, 4111,   2328.7,   3.1510,  34.9197,2,  34.9184,2,    276.3,2,    274.6,2,    14.26,2,    17.04,2,     0.00,2,     1.13,2,    1.553,2,    0.756,2,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  2.9652
     316N151_2,   A24,   124,  1,      9,      9,2,19970623,2051, 50.5167, -33.3500, 4111,   2529.7,   3.0672,  34.9273,2,  34.9287,2,    275.1,2,    273.6,2,    14.86,2,    16.95,2,     0.00,2,     1.13,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  2.8632
     316N151_2,   A24,   124,  1,      8,      8,2,19970623,2051, 50.5167, -33.3500, 4111,   2732.7,   2.9733,  34.9299,2,  34.9304,2,    274.3,2,    274.7,2,    14.54,2,    16.72,2,     0.00,2,     1.11,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  2.7507
     316N151_2,   A24,   124,  1,      7,      7,2,19970623,2051, 50.5167, -33.3500, 4111,   2935.5,   2.8487,  34.9304,2,  34.9295,2,    274.2,2,    273.7,2,    15.74,2,    16.77,2,     0.00,2,     1.12,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  2.6079
     316N151_2,   A24,   124,  1,      6,      6,2,19970623,2051, 50.5167, -33.3500, 4111,   3138.2,   2.6750,  34.9240,2,  34.9232,2,    273.7,2,    274.6,2,    16.75,2,    16.72,2,     0.00,2,     1.12,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  2.4170
     316N151_2,   A24,   124,  1,      5,      5,2,19970623,2051, 50.5167, -33.3500, 4111,   3344.0,   2.5353,  34.9163,2,  34.9149,2,    273.8,2,    275.4,2,    17.65,2,    16.72,2,     0.00,2,     1.12,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  2.2588
     316N151_2,   A24,   124,  1,      4,      4,2,19970623,2051, 50.5167, -33.3500, 4111,   3550.7,   2.4791,  34.9102,2,  34.9118,2,    274.2,2,    276.0,2,    17.94,2,    16.68,2,     0.00,2,     1.12,2,    1.279,2,    0.616,2,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  2.1817
     316N151_2,   A24,   124,  1,      3,      3,2,19970623,2051, 50.5167, -33.3500, 4111,   3752.4,   2.4354,  34.9079,2,  34.9085,2,    274.8,2,    276.8,2,    18.13,2,    16.59,2,     0.00,2,     1.11,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  2.1169
     316N151_2,   A24,   124,  1,      2,      2,2,19970623,2051, 50.5167, -33.3500, 4111,   3957.9,   2.4154,  34.9054,2,  34.9051,2,    274.8,2,    276.9,2,    18.32,2,    16.59,2,     0.00,2,     1.11,2,    1.383,2,    0.672,2,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  2.0742
     316N151_2,   A24,   124,  1,      1,      1,2,19970623,2051, 50.5167, -33.3500, 4111,   4056.0,   2.4152,  34.9030,2,  34.9040,2,    275.8,2,    275.9,2,    18.51,2,    16.64,2,     0.00,2,     1.12,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  2.0628
     316N151_2,   A24,   125,  1,     29,     29,2,19970624,0201, 50.0495, -33.0513, 3665,      3.6,  12.0634,  35.1344,2,  35.1347,2,    263.4,2,    272.9,2,     2.26,2,     3.88,2,     0.10,2,     0.33,2,    3.489,2,    1.850,2,   2076.1,9,   -999.0,9,   2320.8,6,     7.91,6, -999.00,   -999, 12.0630
     316N151_2,   A24,   125,  1,     28,     28,2,19970624,0201, 50.0495, -33.0513, 3665,     35.7,  12.0274,  35.2178,2,  35.2170,2,    256.6,2,    268.1,2,     2.34,2,     4.37,2,     0.13,2,     0.38,2, -999.000,9, -999.000,9,   2085.6,9,   -999.0,9,   2324.8,2,     7.91,2, -999.00,   -999, 12.0228
     316N151_2,   A24,   125,  1,     27,     27,2,19970624,0201, 50.0495, -33.0513, 3665,     85.3,  10.6104,  35.2165,2,  35.2186,2,    245.7,2,    231.5,2,     5.75,2,    11.58,2,     0.08,2,     0.77,2,    3.041,2,    1.590,2,   2126.3,9,   -999.0,9,   2323.9,2,     7.82,2, -999.00,   -999, 10.6001
     316N151_2,   A24,   125,  1,     26,     26,2,19970624,0201, 50.0495, -33.0513, 3665,    134.6,  10.3665,  35.2767,2,  35.2772,2,    228.7,2,    224.9,2,     6.64,2,    13.08,2,     0.23,2,     0.86,2,    2.807,2,    1.489,2,   2134.9,9,   -999.0,9,   2326.3,2,     7.80,2, -999.00,   -999, 10.3505
     316N151_2,   A24,   125,  1,     25,     25,2,19970624,0201, 50.0495, -33.0513, 3665,    184.4,  10.2981,  35.3535,2,  35.3515,2,    226.3,2,    234.9,2,     6.62,2,    12.86,2,     0.03,2,     0.83,2,    2.975,2,    1.578,2,   2132.1,9,   -999.0,9,   2329.8,2,     7.82,3, -999.00,   -999, 10.2762
     316N151_2,   A24,   125,  1,     24,     24,2,19970624,0201, 50.0495, -33.0513, 3665,    264.7,   8.8189,  35.1291,2,  35.1269,2,    209.2,2,    207.6,2,     9.84,2,    17.20,2,     0.02,2,     1.12,2,    2.426,2,    1.258,2,   2155.2,9,   -999.0,9,   2318.9,2,     7.74,2, -999.00,   -999,  8.7903
     316N151_2,   A24,   125,  1,     23,     23,2,19970624,0201, 50.0495, -33.0513, 3665,    344.6,   8.2748,  35.1147,2,  35.1151,2,    227.6,2,    246.9,2,     8.20,2,    14.57,2,     0.01,2,     0.97,2,    3.206,2,    1.689,2,   2142.0,9,   -999.0,9,   2318.4,2,     7.78,4, -999.00,   -999,  8.2388
     316N151_2,   A24,   125,  1,     22,     22,2,19970624,0201, 50.0495, -33.0513, 3665,    453.0,   6.3552,  34.8980,2,  34.8963,2,    231.5,2,    234.9,2,    10.71,2,    17.53,2,     0.01,2,     1.17,2,    2.962,2,    1.517,2,   2158.4,9,   -999.0,9,   2306.3,2,     7.72,2, -999.00,   -999,  6.3142
     316N151_2,   A24,   125,  1,     21,     21,2,19970624,0201, 50.0495, -33.0513, 3665,    552.6,   5.0018,  34.8239,2,  34.8196,2,    240.1,2,    255.6,2,    10.49,2,    17.17,2,     0.01,2,     1.15,2,    3.424,2,    1.724,2,   2157.0,9,   -999.0,9,   2301.2,2,     7.71,2, -999.00,   -999,  4.9573
     316N151_2,   A24,   125,  1,     20,     20,2,19970624,0201, 50.0495, -33.0513, 3665,    651.1,   4.9299,  34.9054,2,  34.9054,2,    237.1,2,    239.8,2,    11.68,2,    18.49,2,     0.00,2,     1.23,2,    2.825,2,    1.390,2,   2167.0,9,   -999.0,9,   2307.3,2,     7.69,2, -999.00,   -999,  4.8772
     316N151_2,   A24,   125,  1,     19,     19,2,19970624,0201, 50.0495, -33.0513, 3665,    748.8,   4.6228,  34.9435,2,  34.9426,2,    245.5,2,    248.0,2,    11.66,2,    18.25,2,     0.00,2,     1.21,2,    2.689,2,    1.316,2,   2163.3,9,   -999.0,9,   2310.0,2,     7.71,2, -999.00,   -999,  4.5634
     316N151_2,   A24,   125,  1,     18,     18,2,19970624,0201, 50.0495, -33.0513, 3665,    846.6,   4.4893,  34.9615,2,  34.9584,2,    253.3,2,    251.8,2,    11.74,2,    18.21,2,     0.00,2,     1.20,2,    2.501,2,    1.215,2,   2164.1,9,   -999.0,9,   2310.0,2,     7.70,2, -999.00,   -999,  4.4224
     316N151_2,   A24,   125,  1,     17,     17,2,19970624,0201, 50.0495, -33.0513, 3665,    995.6,   4.0522,  34.9332,2,  34.9358,2,    263.0,2,    263.2,2,    11.52,2,    17.79,2,     0.00,2,     1.17,2,    2.569,2,    1.237,2,   2161.9,9,   -999.0,9,   2309.0,2,     7.71,2, -999.00,   -999,  3.9758
     316N151_2,   A24,   125,  1,     16,     16,2,19970624,0201, 50.0495, -33.0513, 3665,   1143.8,   3.7079,  34.9087,2,  34.9081,2,    272.1,2,    273.0,2,    11.29,2,    17.51,2,     0.00,2,     1.16,2,    2.728,2,    1.331,2,   2158.3,9,   -999.0,9,   2306.6,2,     7.71,2, -999.00,   -999,  3.6219
     316N151_2,   A24,   125,  1,     15,     15,2,19970624,0201, 50.0495, -33.0513, 3665,   1344.3,   3.4425,  34.8888,2,  34.8880,2,    279.0,2,    280.0,2,    11.19,2,    17.17,2,     0.00,2,     1.14,2,    2.831,2,    1.366,2,   2155.0,9,   -999.0,9,   2305.1,2,     7.72,2, -999.00,   -999,  3.3422
     316N151_2,   A24,   125,  1,     14,     14,2,19970624,0201, 50.0495, -33.0513, 3665,   1539.8,   3.3077,  34.8800,2,  34.8790,2,    283.9,2,    283.7,2,    11.07,2,    17.03,2,     0.00,2,     1.13,2,    2.850,2,    1.388,2,   2154.2,9,   -999.0,9,   2301.8,2,     7.71,2, -999.00,   -999,  3.1921
     316N151_2,   A24,   125,  1,     13,     13,2,19970624,0201, 50.0495, -33.0513, 3665,   1741.6,   3.2179,  34.8753,2,  34.8741,2,    285.8,2,    286.8,2,    11.05,2,    16.85,2,     0.00,2,     1.12,2,    3.006,2,    1.448,2,   2155.7,9,   -999.0,9,   2305.7,2,     7.72,2, -999.00,   -999,  3.0857
