EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDRAW,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,CCL4,CCL4_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PCO2,PCO2_FLAG_W,PH_SWS,PH_SWS_FLAG_W,PH_TMP,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,DELC13,DELC13_FLAG_W,14C-DOC,14C-DOC_FLAG_W,14C-DOCERR,13C-DOC,13C-DOC_FLAG_W,13C-DOCERR,THETA
,,,,,,,,,,,METERS,,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,FMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,UATM,,,,DEG C,UMOL/KG,,UMOL/KG,,/MILLE,,/MILLE,/MILLE,,/MILLE,,/MILLE,/MILLE,,/MILLE,DEG C
  33RO20110926,   A10,     3,  1,      3,  11703,2,20110928,1118,-28.8170,  14.1836, 1005, 825.1000,    825.1,   3.9170,  34.3764,2,  34.3851,2,    194.4,2,    193.8,2,    39.20,2,    33.00,2,     0.01,2,     2.23,2,    1.645,2,    0.800,2,    0.343,2,    1.579,3,   2213.2,2,   2306.5,2,-999.0000,9,   7.5934,2,    25.00,     36.7,2,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   3.8563
  33RO20110926,   A10,     3,  1,      2,  11702,2,20110928,1118,-28.8170,  14.1836, 1005, 924.6000,    924.6,   3.7114,  34.4763,2,  34.4775,2,    172.3,2,    172.6,2,    44.50,2,    34.00,2,     0.01,2,     2.31,2,    0.594,2,    0.284,2,    0.101,2,    0.737,3,   2225.9,6,   -999.0,5,-999.0000,9,-999.0000,5,  -999.00,     37.8,2,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   3.6441
  33RO20110926,   A10,     3,  1,      1,  11701,2,20110928,1118,-28.8170,  14.1836, 1005, 971.2000,    971.2,   3.5566,  34.5132,2,  34.5150,2,    172.8,2,    173.6,2,    47.20,2,    33.90,2,     0.01,2,     2.29,2,    0.452,6,    0.216,6,    0.068,6,    0.589,3,   2227.3,2,   2317.6,6,-999.0000,9,   7.5731,6,    25.00,     41.7,2,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   3.4866
  33RO20110926,   A10,     4,  1,     24,  11714,2,20110928,1435,-28.9169,  13.9675, 2071,   4.9000,      4.9,  15.7656,  35.3192,2,  35.3208,2,    246.7,2,    252.2,2,     3.30,2,     2.60,2,     0.17,2,     0.37,2,    2.670,6,    1.576,6,    1.529,6,    2.832,3,   2075.4,6,   2328.1,6,-999.0000,9,   7.9459,6,    25.00,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,  15.7648
  33RO20110926,   A10,     4,  1,     23,  11713,2,20110928,1435,-28.9169,  13.9675, 2071,  35.1000,     35.1,  15.4844,  35.3072,2,  35.3084,2,    249.8,2,    253.1,2,     3.50,2,     3.00,2,     0.22,2,     0.38,2,    2.697,2,    1.586,2,    1.573,2,    2.807,3,   2076.8,2,   2326.2,2,-999.0000,9,   7.9469,2,    25.00,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,  15.4790
  33RO20110926,   A10,     4,  1,     22,  11712,2,20110928,1435,-28.9169,  13.9675, 2071,  63.9000,     63.9,  15.2437,  35.3165,2,  35.3362,2,    242.6,2,    241.9,2,     3.10,2,     3.60,2,     0.40,2,     0.45,2,    2.699,2,    1.583,2,    1.535,2,    2.751,3,   2086.1,2,   2328.0,2,-999.0000,9,   7.9148,2,    25.00,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,  15.2339
  33RO20110926,   A10,     4,  1,     21,  11010,2,20110928,1435,-28.9169,  13.9675, 2071,  85.1000,     85.1,  14.9481,  35.3848,2,  35.3901,2,    227.2,2,    226.8,2,     3.60,2,     5.50,2,     0.03,2,     0.51,2,    2.677,2,    1.568,2,    1.459,2,    1.581,3,   2097.1,2,   2328.9,3,-999.0000,9,   7.9078,2,    25.00,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,  14.9352
  33RO20110926,   A10,     4,  1,     20,  11715,2,20110928,1435,-28.9169,  13.9675, 2071, 110.3000,    110.3,  13.8462,  35.1960,2,  35.1959,2,    211.9,2,    205.7,2,     4.50,2,     9.90,2,     0.03,2,     0.82,2,    2.840,2,    1.647,2,    1.444,2,    1.264,3,   2122.3,2,   2318.1,2,-999.0000,9,   7.8236,2,    25.00,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,  13.8304
  33RO20110926,   A10,     4,  1,     19,  11007,2,20110928,1435,-28.9169,  13.9675, 2071, 126.9000,    126.9,  13.0160,  35.1088,2,  35.1146,2,    197.5,2,    195.6,2,     5.10,2,    11.80,2,     0.03,2,     0.94,2,    2.939,2,    1.684,2,    1.387,2,    0.970,3,   2135.8,2,   -999.0,9,-999.0000,9,-999.0000,9,  -999.00,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,  12.9986
  33RO20110926,   A10,     4,  1,     18,  11710,2,20110928,1435,-28.9169,  13.9675, 2071, 150.2000,    150.2,  12.5509,  35.0918,2,  35.0961,2,    219.9,2,    217.5,2,     3.90,2,    10.20,2,     0.03,2,     0.80,2,    3.039,2,    1.731,2,    1.348,2,    1.034,3,   2119.4,2,   2314.5,2,-999.0000,9,   7.8296,2,    25.00,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,  12.5307
  33RO20110926,   A10,     4,  1,     17,  11023,2,20110928,1435,-28.9169,  13.9675, 2071, 189.9000,    189.9,  11.6365,  34.9805,2,  34.9831,2,    200.8,2,    200.9,2,     5.90,2,    14.40,2,     0.02,2,     1.06,2,    3.095,2,    1.733,2,    1.249,2,    1.056,3,   2138.6,2,   2303.3,2,-999.0000,9,   7.7676,2,    25.00,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,  11.6122
  33RO20110926,   A10,     4,  1,     16,  11709,2,20110928,1435,-28.9169,  13.9675, 2071, 230.6000,    230.6,  10.7162,  34.8865,2,  34.8885,2,    163.0,2,    162.1,2,    10.50,2,    19.90,2,     0.02,2,     1.47,2,    2.919,2,    1.610,2,    1.074,2,    1.039,3,   2171.2,2,   2301.4,2,-999.0000,9,   7.6855,2,    25.00,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,  10.6882
  33RO20110926,   A10,     4,  1,     15,  11006,2,20110928,1435,-28.9169,  13.9675, 2071, 280.6000,    280.6,  10.1131,  34.8264,2,  34.8297,2,    147.7,2,    148.2,2,    12.30,6,    22.40,6,     0.03,6,     1.62,6,    2.824,2,    1.527,2,    0.898,2,    0.971,3,   2184.3,2,   2295.3,2,-999.0000,9,   7.6444,2,    25.00,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,  10.0802
  33RO20110926,   A10,     4,  1,     14,  11708,2,20110928,1435,-28.9169,  13.9675, 2071, 324.4000,    324.4,   9.3285,  34.7403,2,  34.7429,2,    142.5,2,    143.1,2,    15.80,2,    24.70,2,     0.01,2,     1.77,2,    2.743,2,    1.476,2,    0.869,2,    1.202,3,   2194.8,2,   2296.1,2,-999.0000,9,   7.6042,2,    25.00,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   9.2923
  33RO20110926,   A10,     4,  1,     13,  11031,2,20110928,1435,-28.9169,  13.9675, 2071, 374.8000,    374.8,   8.8118,  34.6929,2,  34.6954,2,    132.2,2,    133.8,2,    17.70,2,    26.80,2,     0.02,2,     1.91,2,    2.563,2,    1.361,2,    0.806,2,    1.069,3,   2203.1,2,   2295.9,2,-999.0000,9,   7.5711,2,    25.00,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   8.7713
  33RO20110926,   A10,     4,  1,     12,  11027,2,20110928,1435,-28.9169,  13.9675, 2071, 425.2000,    425.2,   8.5032,  34.6726,2,  34.6727,2,    114.3,2,    117.0,2,    20.40,2,    28.90,2,     0.01,2,     2.08,2,    2.319,2,    1.225,2,    0.674,2,    1.063,3,   2215.8,2,   2297.5,2,-999.0000,9,-999.0000,9,  -999.00,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   8.4581
  33RO20110926,   A10,     4,  1,     11,  11707,2,20110928,1435,-28.9169,  13.9675, 2071, 488.6000,    488.6,   7.6130,  34.6153,2,  34.6171,2,    101.1,2,    102.4,2,    20.20,2,    33.00,2,     0.01,2,     2.26,2,    1.642,2,    0.838,2,    0.363,2,    0.839,3,   2230.2,4,   2293.3,2,-999.0000,9,   7.5002,2,    25.00,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   7.5643
  33RO20110926,   A10,     4,  1,     10,  11003,2,20110928,1435,-28.9169,  13.9675, 2071, 579.3000,    579.3,   6.1294,  34.4934,2,  34.4938,2,    128.7,2,    131.2,2,    24.20,6,    34.70,6,     0.01,6,     2.30,6,    1.413,2,    0.711,2,    0.305,2,    0.984,3,   2222.5,2,   2293.5,2,-999.0000,9,   7.5213,2,    25.00,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   6.0779
  33RO20110926,   A10,     4,  1,      9,  11706,2,20110928,1435,-28.9169,  13.9675, 2071, 669.6000,    669.6,   5.5525,  34.4577,2,  34.4576,2,    143.1,2,    142.2,2,    26.60,6,    35.00,6,     0.01,6,     2.32,6,    1.262,2,    0.621,2,    0.238,2,    1.039,3,   2220.2,2,   2294.8,2,-999.0000,9,   7.5373,2,    25.00,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   5.4955
  33RO20110926,   A10,     4,  1,      8,  11033,2,20110928,1435,-28.9169,  13.9675, 2071, 769.9000,    769.9,   4.2227,  34.3415,2,  34.3427,2,    203.2,2,    203.0,2,    32.80,2,    31.80,2,     0.00,2,     2.15,2,    2.168,2,    1.063,2,      0.5,2,    2.040,3,   2198.5,2,   2299.2,2,-999.0000,9,   7.6002,4,    25.00,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   4.1647
  33RO20110926,   A10,     4,  1,      7,  11705,2,20110928,1435,-28.9169,  13.9675, 2071, 850.8000,    850.8,   3.8620,  34.3750,2,  34.3766,2,    194.8,2,    194.9,2,    39.80,2,    33.00,2,     0.00,2,     2.22,2,    1.682,2,    0.811,2,    0.315,2,    1.657,3,   2210.3,6,   2308.3,2,-999.0000,9,   7.5891,2,    25.00,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   3.7997
  33RO20110926,   A10,     4,  1,      6,  11029,2,20110928,1435,-28.9169,  13.9675, 2071, 949.7000,    949.7,   3.6734,  34.4530,2,  34.4590,2,    176.1,2,    177.0,2,    45.70,2,    34.00,2,     0.00,2,     2.31,2,    0.790,2,    0.375,2,    0.133,2,    0.835,3,   -999.0,5,   -999.0,5,-999.0000,9,-999.0000,5,  -999.00,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   3.6044
  33RO20110926,   A10,     4,  1,      5,  11704,2,20110928,1435,-28.9169,  13.9675, 2071,1058.3000,   1058.3,   3.4852,  34.5247,2,  34.5241,2,    174.3,2,    174.5,2,    48.40,2,    33.60,2,     0.00,2,     2.28,2,    0.422,2,    0.200,2,    0.066,2,    0.509,3,   2227.4,2,   2318.3,2,-999.0000,9,   7.5773,2,    25.00,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   3.4088
  33RO20110926,   A10,     4,  1,      4,  11030,2,20110928,1435,-28.9169,  13.9675, 2071,1184.5000,   1184.5,   3.3435,  34.5899,2,  34.5915,2,    178.0,2,    178.5,2,    49.80,2,    32.70,2,     0.01,2,     2.21,2,    0.247,2,    0.116,2,    0.052,2,    0.327,3,   2228.2,3,   2322.0,2,-999.0000,9,   7.5874,2,    25.00,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   3.2580
  33RO20110926,   A10,     4,  1,      3,  11703,2,20110928,1435,-28.9169,  13.9675, 2071,1360.5000,   1360.5,   3.2516,  34.7017,2,  34.7037,2,    186.9,2,    188.9,2,    47.60,2,    30.20,2,     0.01,2,     2.05,2,    0.090,2,    0.043,2,        0,2,    0.153,3,   2220.2,2,   2323.4,2,-999.0000,9,   7.6094,2,    25.00,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   3.1523
  33RO20110926,   A10,     4,  1,      2,  11702,2,20110928,1435,-28.9169,  13.9675, 2071,1533.2000,   1533.2,   3.2507,  34.7759,2,  34.7779,2,    198.6,2,    198.4,2,    43.40,2,    28.10,2,     0.00,2,     1.91,2,    0.038,2,    0.019,2,        0,2,    0.082,3,   2211.9,2,   2326.9,2,-999.0000,9,   7.6392,2,    25.00,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   3.1366
  33RO20110926,   A10,     4,  1,      1,  11701,2,20110928,1435,-28.9169,  13.9675, 2071,1747.3000,   1747.3,   3.2189,  34.8298,2,  34.8319,2,    210.0,2,    209.5,2,    40.20,6,    26.50,6,     0.01,6,     1.77,6,    0.015,6,    0.009,6,        0,6,    0.047,3,   2204.8,6,   2325.0,6,-999.0000,9,   7.6538,6,    25.00,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   3.0863
  33RO20110926,   A10,     5,  1,     24,  11714,2,20110928,1844,-29.0655,  13.5492, 2476,   4.8000,      4.8,  15.3413,  35.2039,2,  35.2048,2,    252.9,2,    256.6,2,     4.40,2,     3.90,2,     0.18,2,     0.42,2,    2.733,6,    1.612,6,     1.58,6,    2.983,3,   2079.3,6,   2324.3,6,-999.0000,9,   7.9319,6,    25.00,     56.5,2,     7.24,2,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,  15.3406
  33RO20110926,   A10,     5,  1,     23,  11713,2,20110928,1844,-29.0655,  13.5492, 2476,  30.4000,     30.4,  15.2031,  35.2088,2,  35.2122,2,    254.6,2,    256.3,2,     4.30,2,     3.80,2,     0.18,2,     0.42,2,    2.726,2,    1.608,2,    1.579,2,    2.961,3,   2077.5,2,   2322.3,3,-999.0000,9,   7.9369,2,    25.00,     54.8,2,     7.32,2,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,  15.1985
  33RO20110926,   A10,     5,  1,     22,  11712,2,20110928,1844,-29.0655,  13.5492, 2476,  74.1000,     74.1,  14.7185,  35.2960,2,  35.2966,2,    218.8,2,    231.0,2,     3.70,2,     6.20,2,     0.12,2,     0.57,2,    2.733,2,    1.605,2,    1.505,2,    2.051,3,   2097.1,2,   2322.9,2,-999.0000,9,   7.8887,2,    25.00,     53.0,2,    10.40,2,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,  14.7074
  33RO20110926,   A10,     5,  1,     21,  11010,2,20110928,1844,-29.0655,  13.5492, 2476, 100.3000,    100.3,  13.9827,  35.2452,2,  35.2511,2,    214.4,2,    215.3,2,     4.00,2,     8.00,2,     0.06,2,     0.68,2,    2.803,2,    1.621,2,    1.394,2,    1.223,3,   2109.5,2,   2320.3,2,-999.0000,9,-999.0000,5,  -999.00,     51.5,2,    12.52,2,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,  13.9682
  33RO20110926,   A10,     5,  1,     20,  11715,2,20110928,1844,-29.0655,  13.5492, 2476, 126.1000,    126.1,  13.2584,  35.1755,2,  35.1815,2,    216.0,2,    219.5,2,     3.10,6,     8.20,6,     0.04,6,     0.69,6,    2.945,2,    1.696,2,    1.417,2,    1.150,3,   2113.1,2,   2315.6,2,-999.0000,9,   7.8527,2,    25.00,     49.1,3,    11.99,2,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,  13.2408
  33RO20110926,   A10,     5,  1,     19,  11007,2,20110928,1844,-29.0655,  13.5492, 2476, 149.5000,    149.5,  12.7278,  35.0952,2,  35.0987,2,    208.6,2,    208.1,2,     4.20,6,    10.80,6,     0.04,6,     0.84,6,    2.989,2,    1.710,2,    1.398,2,    1.064,3,   2125.2,2,   2311.1,2,-999.0000,9,   7.8136,2,    25.00,     52.4,2,    15.53,2,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,  12.7075
  33RO20110926,   A10,     5,  1,     18,  11710,2,20110928,1844,-29.0655,  13.5492, 2476, 201.4000,    201.4,  11.6332,  34.9767,2,  34.9793,2,    199.3,2,    191.5,3,     6.60,6,    15.00,6,     0.03,6,     1.13,6,    3.055,2,    1.705,2,    1.217,2,    1.068,3,   2144.6,2,   2302.4,3,-999.0000,9,   7.7596,2,    25.00,     47.4,2,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,  11.6075
  33RO20110926,   A10,     5,  1,     17,  11023,2,20110928,1844,-29.0655,  13.5492, 2476, 249.7000,    249.7,  10.6568,  34.8862,2,  34.8869,2,    150.0,2,    149.2,2,    11.40,6,    20.90,6,     0.02,6,     1.56,6,    2.855,2,    1.559,2,    0.967,2,    0.983,3,   2182.0,2,   2300.5,2,-999.0000,9,   7.6555,2,    25.00,     47.8,2,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,  10.6266
  33RO20110926,   A10,     5,  1,     16,  11709,2,20110928,1844,-29.0655,  13.5492, 2476, 299.8000,    299.8,   9.7158,  34.7823,2,  34.7856,2,    148.8,2,    146.0,2,    13.50,2,    23.50,2,     0.02,2,     1.69,2,    2.786,2,    1.496,2,    0.875,2,    1.069,3,   2190.4,2,   2296.0,2,-999.0000,9,   7.6324,2,    25.00,     43.0,2,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   9.6815
  33RO20110926,   A10,     5,  1,     15,  11006,2,20110928,1844,-29.0655,  13.5492, 2476, 349.7000,    349.7,   9.2825,  34.7532,2,  34.7528,2,    115.5,2,    112.7,2,    15.90,2,    27.80,2,     0.01,2,     1.97,2,    2.396,2,    1.275,2,    0.694,2,    0.902,3,   2214.8,3,   2290.8,2,-999.0000,9,   7.5541,2,    25.00,     44.5,2,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   9.2436
  33RO20110926,   A10,     5,  1,     14,  11708,2,20110928,1844,-29.0655,  13.5492, 2476, 400.1000,    400.1,   8.4150,  34.6502,2,  34.6527,2,    137.1,2,    141.0,2,    15.90,2,    27.20,2,     0.01,2,     1.91,2,    2.532,2,    1.326,2,    0.719,2,    1.170,3,   2201.9,2,   -999.0,5,-999.0000,9,-999.0000,5,  -999.00,     57.4,3,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   8.3729
  33RO20110926,   A10,     5,  1,     13,  11031,2,20110928,1844,-29.0655,  13.5492, 2476, 450.8000,    450.8,   7.5463,  34.5716,2,  34.5726,2,    136.4,2,    142.6,2,    17.70,2,    29.30,2,     0.02,2,     2.03,2,    2.306,2,    1.193,2,    0.625,2,    1.243,3,   2206.0,2,   2289.2,3,-999.0000,9,   7.5673,2,    25.00,     41.4,2,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   7.5017
  33RO20110926,   A10,     5,  1,     12,  11027,2,20110928,1844,-29.0655,  13.5492, 2476, 499.8000,    499.8,   6.1680,  34.3970,2,  34.3990,2,    209.1,2,    211.3,2,    17.00,2,    26.30,2,     0.01,2,     1.83,2,    3.113,2,    1.612,2,    0.845,2,    2.235,3,   2172.8,6,   2288.5,2,-999.0000,9,   7.6403,4,    25.00,     40.3,2,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   6.1238
  33RO20110926,   A10,     5,  1,     11,  11707,2,20110928,1844,-29.0655,  13.5492, 2476, 599.4000,    599.4,   4.9668,  34.3277,2,  34.3304,2,    215.3,2,    214.2,2,    23.10,2,    28.70,2,     0.01,2,     2.00,2,    2.862,2,    1.438,2,    0.688,2,    2.414,3,   2182.4,2,   2290.1,6,-999.0000,9,   7.6384,4,    25.00,     40.5,2,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   4.9189
  33RO20110926,   A10,     5,  1,     10,  11003,2,20110928,1844,-29.0655,  13.5492, 2476, 699.8000,    699.8,   4.3926,  34.3576,2,  34.3590,2,    191.0,2,    195.7,2,    31.30,2,    31.20,2,     0.00,2,     2.17,2,    2.005,2,    0.989,2,     0.47,2,    1.874,3,   2202.0,2,   -999.0,4,-999.0000,9,   7.4419,4,    25.00,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   4.3393
  33RO20110926,   A10,     5,  1,      9,  11706,2,20110928,1844,-29.0655,  13.5492, 2476, 799.8000,    799.8,   4.1165,  34.4079,2,  34.4101,2,    176.2,2,    176.4,2,    37.20,2,    32.90,2,     0.00,2,     2.29,2,    1.135,2,    0.552,2,    0.203,2,    1.137,3,   2218.3,2,   2295.0,2,-999.0000,9,   7.5711,3,    25.00,     39.1,2,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   4.0566
  33RO20110926,   A10,     5,  1,      8,  11033,2,20110928,1844,-29.0655,  13.5492, 2476, 909.7000,    909.7,   3.7915,  34.4658,2,  34.4672,2,    170.6,2,    171.0,2,    42.10,2,    33.10,2,     0.00,2,     2.32,2,    0.564,2,    0.270,2,    0.101,2,    0.634,3,   2224.0,2,   2309.6,2,-999.0000,9,   7.5671,2,    25.00,     36.9,2,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   3.7248
  33RO20110926,   A10,     5,  1,      7,  11705,2,20110928,1844,-29.0655,  13.5492, 2476,1029.4000,   1029.4,   3.5626,  34.5117,2,  34.5138,2,    173.6,2,    173.6,2,    45.90,2,    32.60,2,     0.01,2,     2.29,2,    0.414,2,    0.197,2,        0,2,    0.481,3,   2227.0,2,   2316.3,2,-999.0000,9,   7.5743,2,    25.00,     40.1,2,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   3.4879
  33RO20110926,   A10,     5,  1,      6,  11029,2,20110928,1844,-29.0655,  13.5492, 2476,1225.0000,   1225.0,   3.3314,  34.6391,2,  34.6403,2,    181.3,2,    182.1,2,    47.70,2,    30.70,2,     0.00,2,     2.14,2,    0.150,2,    0.071,2,        0,2,    0.213,3,   2224.7,2,   2321.9,2,-999.0000,9,   7.5984,2,    25.00,     39.8,2,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   3.2426
  33RO20110926,   A10,     5,  1,      5,  11704,2,20110928,1844,-29.0655,  13.5492, 2476,1440.9000,   1440.9,   3.2302,  34.7451,2,  34.7464,2,    194.0,2,    194.8,2,    45.10,2,    28.00,2,     0.01,2,     1.96,2,    0.053,2,    0.026,2,        0,2,    0.087,3,   2218.3,2,   2323.6,2,-999.0000,9,   7.6274,2,    25.00,     38.5,2,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   3.1243
  33RO20110926,   A10,     5,  1,      4,  11030,2,20110928,1844,-29.0655,  13.5492, 2476,1680.5000,   1680.5,   3.1927,  34.8235,2,  34.8255,2,    210.1,2,    210.8,2,    40.30,2,    25.60,2,     0.01,2,     1.78,2,    0.018,2,    0.010,2,        0,2,    0.041,3,   2205.0,2,   2321.6,2,-999.0000,9,   7.6475,2,    25.00,     38.7,2,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   3.0664
  33RO20110926,   A10,     5,  1,      3,  11703,2,20110928,1844,-29.0655,  13.5492, 2476,1928.9000,   1928.9,   3.0977,  34.8610,2,  34.8628,2,    220.3,2,    220.1,2,    38.80,2,    24.30,2,     0.01,2,     1.68,2,    0.009,2,    0.005,2,        0,2,    0.027,3,   2199.5,2,   2313.8,3,-999.0000,9,   7.6813,2,    25.00,     39.5,2,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   2.9504
  33RO20110926,   A10,     5,  1,      2,  11702,2,20110928,1844,-29.0655,  13.5492, 2476,2200.5000,   2200.5,   2.9266,  34.8727,2,  34.8752,2,    226.6,2,    226.4,3,    40.70,2,    23.60,2,     0.01,2,     1.63,2,    0.007,2,    0.005,2,        0,2,    0.020,3,   2197.1,2,   2319.0,4,-999.0000,9,   7.6924,2,    25.00,     41.6,2,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   2.7569
