EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,THETA,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,DELC14,DELC14_FLAG_W,DELC13,DELC13_FLAG_W,TCARBN,TCARBN_FLAG_W,PCO2,PCO2_FLAG_W,PCO2_TMP,ALKALI,ALKALI_FLAG_W,C14ERR,HELIER,DELHER,TRITER
,,,,,,,,,,,,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,DEG C,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,TU,,NMOL/KG,,PERCNT,,/MILLE,,/MILLE,,UMOL/KG,,UATM,,DEG C,UMOL/KG,,/MILLE,NMOL/KG,PERCNT,TU
   31WTTUNES_2,  P17S,170,1,4,4,2,19910805,623,-28.5967,-133.8083,3944,107.3,18.6533,35.3845,2,35.3853,2,233.4,2,18.6344,230.6,2,1.32,2,0.06,2,0,2,0.09,2,2.294,2,1.228,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,170,1,5,5,2,19910805,623,-28.5967,-133.8083,3944,132.7,18.4825,35.3941,2,35.3981,2,229.4,2,18.4593,221.1,2,1.51,2,0.26,2,0.01,2,0.16,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,170,1,6,6,2,19910805,623,-28.5967,-133.8083,3944,156.6,17.3467,35.3618,2,35.362,2,214.3,6,17.3204,209.2,2,1.51,2,1.61,2,0.02,2,0.27,2,2.097,2,1.128,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,170,1,7,7,2,19910805,623,-28.5967,-133.8083,3944,181.8,16.8545,35.3392,2,35.3411,2,204.9,2,16.8246,201.6,2,1.5,2,2.78,2,0.01,2,0.35,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,170,1,68,68,2,19910805,623,-28.5967,-133.8083,3944,205.1,16.5097,35.3227,2,35.3208,2,206.1,2,16.4764,198.9,2,1.5,2,3.69,2,0,2,0.4,2,1.979,2,1.017,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,170,1,69,69,2,19910805,623,-28.5967,-133.8083,3944,254,14.9472,35.1597,2,35.1594,2,198.8,2,14.9087,198,2,1.89,2,6.12,2,0,2,0.55,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,170,1,70,70,2,19910805,623,-28.5967,-133.8083,3944,306.1,13.3783,34.9927,2,34.9877,2,195,2,13.3352,193.8,2,2.86,2,9.7,2,0,2,0.77,2,1.486,2,0.767,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,170,1,11,11,2,19910805,623,-28.5967,-133.8083,3944,354.1,11.3089,34.7604,2,34.7602,2,193.5,2,11.2642,196,2,3.83,2,13.9,2,0,2,1.05,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,170,1,12,12,2,19910805,623,-28.5967,-133.8083,3944,397.6,9.6583,34.6057,2,34.5955,2,201.5,2,9.6129,205.1,2,4.99,2,17.03,2,0,2,1.23,2,1.214,2,0.603,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,170,1,13,13,2,19910805,623,-28.5967,-133.8083,3944,465.3,7.7307,34.432,2,34.4303,2,222.7,2,7.6841,223.3,2,6.74,2,20.52,2,0,2,1.44,2,1.186,2,0.598,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,170,1,37,37,2,19910805,623,-28.5967,-133.8083,3944,535.4,6.9975,34.3869,2,34.3866,2,230.4,2,6.9466,237.5,2,7.52,2,21.58,2,0,2,1.5,2,1.133,2,0.608,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,170,1,15,15,2,19910805,623,-28.5967,-133.8083,3944,609.3,6.3616,34.3403,2,34.3389,2,237.2,2,6.3064,238.1,2,9.46,2,23.45,2,0,2,1.63,2,0.73,2,0.381,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,170,1,16,16,2,19910805,623,-28.5967,-133.8083,3944,684.6,5.9946,34.3197,2,34.3194,2,240,2,5.9341,238.6,2,11.2,2,24.42,2,0,2,1.69,2,0.505,2,0.3,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,170,1,17,17,2,19910805,623,-28.5967,-133.8083,3944,755.8,5.627,34.3024,2,34.302,2,230.2,2,5.562,231.4,2,13.92,2,25.94,2,0,2,1.78,2,0.371,2,0.211,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,170,1,18,18,2,19910805,623,-28.5967,-133.8083,3944,827,5.2661,34.2948,2,34.2951,2,224.8,2,5.1968,220.8,2,18.2,2,27.61,2,0,2,1.91,2,0.207,2,0.127,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,170,1,19,19,2,19910805,623,-28.5967,-133.8083,3944,924.2,4.7893,34.3066,2,-999,9,204.2,2,4.7146,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,170,1,20,20,2,19910805,623,-28.5967,-133.8083,3944,1020.1,4.2416,34.3472,2,34.3463,2,184.3,2,4.1627,182,2,38.84,2,32.56,2,0,2,2.27,2,0.024,2,0.018,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,170,1,21,21,2,19910805,623,-28.5967,-133.8083,3944,1116.2,3.7117,34.3935,2,34.3918,2,176.2,2,3.629,176.5,2,50.52,2,33.54,2,0,2,2.34,2,-999,5,-999,5,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,170,1,22,22,2,19910805,623,-28.5967,-133.8083,3944,1268.8,3.1729,34.4655,2,34.4643,2,169.6,2,3.0825,167.3,2,67.52,2,34.2,2,0,2,2.4,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,170,1,23,23,2,19910805,623,-28.5967,-133.8083,3944,1468.6,2.7088,34.5405,2,34.54,2,159.9,2,2.607,159.7,2,86.57,2,34.72,2,0,2,2.45,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,170,1,24,24,2,19910805,623,-28.5967,-133.8083,3944,1675.3,2.4031,34.588,2,34.5874,2,154.9,2,2.288,155.8,2,101.21,2,35.08,2,0,2,2.47,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,170,1,25,25,2,19910805,623,-28.5967,-133.8083,3944,1883.7,2.2106,34.6158,2,34.6147,2,155.6,2,2.0809,153.8,2,111.18,2,35.23,2,0,2,2.5,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,170,1,26,26,2,19910805,623,-28.5967,-133.8083,3944,2100.9,2.0607,34.6348,2,34.6329,2,154.7,2,1.9147,152.9,2,118,2,35.28,2,0,2,2.51,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,170,1,27,27,2,19910805,623,-28.5967,-133.8083,3944,2299.9,1.9294,34.6483,2,34.6469,2,153.8,2,1.7683,153.7,2,123.02,2,35.28,2,0,2,2.51,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,170,1,28,28,2,19910805,623,-28.5967,-133.8083,3944,2500.2,1.821,34.6589,2,34.6575,2,154.1,2,1.644,156.1,2,125.43,2,35.17,2,0,2,2.49,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,170,1,29,29,2,19910805,623,-28.5967,-133.8083,3944,2715.5,1.7379,34.6658,2,34.6653,2,161.6,2,1.5428,159.7,2,127.02,2,35.02,2,0,2,2.48,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,170,1,30,30,2,19910805,623,-28.5967,-133.8083,3944,2922.9,1.6865,34.6713,2,34.6699,2,162.9,2,1.473,162.6,2,126.79,2,34.6,2,0,2,2.44,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,170,1,31,31,2,19910805,623,-28.5967,-133.8083,3944,3133.1,1.6384,34.676,2,34.675,2,162.6,2,1.4056,165.9,2,126.55,2,34.5,2,0,2,2.43,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,170,1,32,32,2,19910805,623,-28.5967,-133.8083,3944,3345.2,1.5865,34.6807,2,34.6799,2,171.1,2,1.3339,169.7,2,126.11,2,34.34,2,0,2,2.41,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,170,1,34,34,2,19910805,623,-28.5967,-133.8083,3944,3560.6,1.5386,34.6857,2,34.685,2,173.5,2,1.2653,173.8,2,125.44,2,33.98,2,0,2,2.39,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,170,1,33,33,2,19910805,623,-28.5967,-133.8083,3944,3561.1,1.5392,34.6859,2,34.6844,2,173.5,2,1.2658,173.7,2,125.67,2,34.03,2,0,2,2.4,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,170,1,35,35,2,19910805,623,-28.5967,-133.8083,3944,3766.5,1.5087,34.6894,2,34.6877,2,176.9,2,1.2146,176.7,2,125,2,33.78,2,0,2,2.37,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,170,1,38,38,2,19910805,623,-28.5967,-133.8083,3944,3911.4,1.5057,34.6912,2,34.6895,2,178.6,2,1.1962,178,2,124.77,2,33.77,2,0,2,2.36,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,171,1,61,61,2,19910805,1201,-29.0767,-133.925,4224,2.9,18.6617,35.411,2,35.4123,2,229.3,3,18.6612,231,2,1.74,2,0.11,2,0,2,0.09,2,2.371,2,1.231,2,-999,9,-999,9,-999,9,-999,9,-999,9,2016.1,2,314.8,2,20,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,171,1,2,2,2,19910805,1201,-29.0767,-133.925,4224,56,18.6649,35.4108,2,35.4123,2,232.8,6,18.6551,231.1,2,1.34,2,0.06,2,0,2,0.09,2,2.36,2,1.239,2,-999,9,-999,9,-999,9,-999,9,-999,9,2016.8,2,319.6,2,20,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,171,1,3,3,2,19910805,1201,-29.0767,-133.925,4224,108.2,18.5012,35.3851,2,35.3873,2,233.4,2,18.4822,230.4,2,1.34,2,0.06,2,0,2,0.1,2,2.368,2,1.244,2,0.912,2,1.755,2,-1.11,2,-999,9,-999,9,2017.8,2,327.3,2,20,-999,9,-999,0.008,0.15,0.007
   31WTTUNES_2,  P17S,171,1,4,4,2,19910805,1201,-29.0767,-133.925,4224,157.8,16.7745,35.3291,2,35.3169,2,206.8,2,16.7486,203.1,2,1.73,2,2.9,2,0.01,2,0.35,2,2.074,2,1.075,2,0.75,2,1.763,2,0.88,2,-999,9,-999,9,2059.5,2,410.9,2,20,-999,9,-999,0.008,0.15,0.006
   31WTTUNES_2,  P17S,171,1,5,5,2,19910805,1201,-29.0767,-133.925,4224,208.6,15.7915,35.2514,2,35.2464,2,199.5,2,15.7587,199.5,2,1.72,2,4.62,2,0.01,2,0.47,2,1.974,2,1.001,2,0.683,2,1.762,2,1.1,2,-999,9,-999,9,2072,2,440.2,2,20,-999,9,-999,0.008,0.15,0.006
   31WTTUNES_2,  P17S,171,1,6,6,2,19910805,1201,-29.0767,-133.925,4224,248.3,14.8907,35.1519,2,35.1481,2,195.2,2,14.8532,199,2,1.92,2,6.1,2,0,2,0.57,2,1.905,2,0.978,2,0.617,2,1.748,2,0.92,2,-999,9,-999,9,2077.2,2,469.7,2,20,-999,9,-999,0.008,0.15,0.005
   31WTTUNES_2,  P17S,171,1,7,7,2,19910805,1201,-29.0767,-133.925,4224,278.5,13.9003,35.0553,2,35.054,2,192.8,6,13.8601,193.5,2,2.7,2,8.84,2,0,2,0.73,2,1.578,2,0.806,2,-999,9,-999,9,-999,9,-999,9,-999,9,2090.4,2,503.9,2,20,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,171,1,68,68,2,19910805,1201,-29.0767,-133.925,4224,309.2,12.8573,34.9284,2,34.9336,2,194.5,2,12.8149,192.5,2,3.48,2,10.97,2,0,2,0.87,2,1.386,2,0.706,2,0.47,2,1.769,2,1.24,2,-999,9,-999,9,2097.1,2,539.5,2,20,-999,9,-999,0.008,0.15,0.005
   31WTTUNES_2,  P17S,171,1,69,69,2,19910805,1201,-29.0767,-133.925,4224,361.3,10.3675,34.6518,2,34.6485,2,199.3,2,10.3245,201.3,2,4.46,2,15.69,2,0,2,1.17,2,1.274,2,0.638,2,-999,9,-999,9,-999,9,-999,9,-999,9,2114.4,2,639.4,2,20,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,171,1,70,70,2,19910805,1201,-29.0767,-133.925,4224,412.8,8.7416,34.5066,2,34.5053,2,210,2,8.6972,211.1,2,5.63,2,19.03,2,0,2,1.37,2,1.153,2,0.587,2,0.286,2,1.761,2,0.89,2,-999,9,-999,9,2127.2,2,698.2,2,20,-999,9,-999,0.008,0.15,0.004
   31WTTUNES_2,  P17S,171,1,11,11,2,19910805,1201,-29.0767,-133.925,4224,474,7.6303,34.4271,2,34.4252,2,219.5,2,7.5832,226.3,2,7.01,2,20.86,2,0,2,1.48,2,1.229,2,0.609,2,-999,9,-999,9,-999,9,-999,9,-999,9,2128.1,2,725.3,2,20,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,171,1,12,12,2,19910805,1201,-29.0767,-133.925,4224,533.5,7.0784,34.3923,2,34.3929,2,233.2,2,7.0274,236.4,2,7.59,2,21.67,2,0,2,1.51,2,1.238,2,0.624,2,0.225,2,1.814,2,0.37,2,-999,9,-999,9,2130.3,2,719,2,20,-999,9,-999,0.009,0.15,0.003
   31WTTUNES_2,  P17S,171,1,13,13,2,19910805,1201,-29.0767,-133.925,4224,594.7,6.59,34.3592,2,34.3597,2,240.9,2,6.5351,240,2,8.76,2,22.79,2,0,2,1.59,2,0.965,2,0.494,2,-999,9,-999,9,-999,9,-999,9,-999,9,2132.6,2,738.7,2,20,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,171,1,37,37,2,19910805,1201,-29.0767,-133.925,4224,634.6,6.3858,34.346,2,-999,9,241.8,2,6.3281,242.2,2,9.35,2,23.24,2,0,2,1.61,2,0.834,2,0.424,2,0.167,2,1.788,2,0.37,2,-999,9,-999,9,2135.3,2,741.6,2,20,-999,9,-999,0.008,0.15,0.003
   31WTTUNES_2,  P17S,171,1,15,15,2,19910805,1201,-29.0767,-133.925,4224,673.9,6.1339,34.328,2,34.3279,2,238.6,2,6.0737,239.9,2,10.52,2,24.15,2,0,2,1.67,2,0.636,2,0.333,2,-999,9,-999,9,-999,9,-999,9,-999,9,2140.8,2,762.9,2,20,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,171,1,16,16,2,19910805,1201,-29.0767,-133.925,4224,733.6,5.7164,34.3069,2,34.3071,2,233.4,2,5.6529,233.8,2,13.46,2,25.62,2,0,2,1.77,2,0.333,2,0.226,2,-999,9,-999,9,-999,9,-999,9,-999,9,2148.2,2,793.7,2,20,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,171,1,17,17,2,19910805,1201,-29.0767,-133.925,4224,791.4,5.4499,34.2991,2,34.3003,2,226.4,2,5.3827,227.4,2,15.8,2,26.74,2,0,2,1.86,2,0.284,2,0.165,2,-999,9,-999,9,-999,9,-999,9,-999,9,2151.8,2,820.1,2,20,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,171,1,18,18,2,19910805,1201,-29.0767,-133.925,4224,830.6,5.2023,34.2931,2,34.2944,2,218.9,2,5.1331,218,2,18.94,2,28.16,2,0,2,1.96,2,0.175,2,0.111,2,-999,9,-999,9,-999,9,-999,9,-999,9,2165.1,2,876.7,2,20,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,171,1,19,19,2,19910805,1201,-29.0767,-133.925,4224,870.3,4.9599,34.2997,2,34.3009,2,210.8,2,4.8888,210.5,2,23.25,2,29.23,2,0,2,2.03,2,0.12,2,0.081,2,-999,9,-999,9,-999,9,-999,9,-999,9,2173.7,2,907.2,2,20,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,171,1,20,20,2,19910805,1201,-29.0767,-133.925,4224,942.7,4.5818,34.3167,2,34.3174,2,198.1,2,4.5069,200.7,2,29.91,2,30.55,2,0,2,2.14,2,0.075,2,0.05,2,-999,9,-999,9,-999,9,-999,9,-999,9,2184.2,2,966.9,2,20,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,171,1,21,21,2,19910805,1201,-29.0767,-133.925,4224,1013.3,4.2049,34.3441,2,34.3439,2,187,2,4.1268,189.1,2,38.33,2,32.14,2,0,2,2.24,2,0.034,2,0.025,2,-999,9,1.808,2,4.05,2,-999,9,-999,9,2202.6,2,1028.2,2,20,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,171,1,22,22,2,19910805,1201,-29.0767,-133.925,4224,1119.6,3.7323,34.3899,2,34.3894,2,177,2,3.6491,177.8,2,50.5,2,33.47,2,0,2,2.36,2,0.011,2,0.01,2,-999,9,1.82,2,6.38,2,-999,9,-999,9,2221.6,2,1096.3,2,20,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,171,1,23,23,2,19910805,1201,-29.0767,-133.925,4224,1278.3,3.2045,34.4585,2,34.4589,2,168.7,2,3.113,168.3,2,66.43,2,34.39,2,0,2,2.42,2,0.002,2,0,2,-999,9,1.842,2,10.65,2,-999,9,-999,9,2243,2,1141.2,2,20,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,171,1,24,24,2,19910805,1201,-29.0767,-133.925,4224,1431.4,2.8125,34.5233,2,34.5231,2,161.5,2,2.7125,161.6,2,82.42,2,34.8,2,0,2,2.46,2,0.001,2,0,2,-999,9,1.912,2,14.61,2,-999,9,-999,9,2263,2,1171,2,20,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,171,1,25,25,2,19910805,1201,-29.0767,-133.925,4224,1632,2.4726,34.5781,2,34.5793,2,155.6,2,2.3602,157.2,2,98.33,2,35,2,0,2,2.49,2,0.001,2,0,2,-999,9,1.882,2,18.86,2,-999,9,-999,9,2278,2,1168.2,2,20,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,171,1,26,26,2,19910805,1201,-29.0767,-133.925,4224,1836.6,2.2515,34.6101,2,34.6108,2,156.2,2,2.1251,154.2,2,110.16,2,35.3,2,0,2,2.51,2,0.004,2,0.005,2,-999,9,1.888,2,21.57,2,-999,9,-999,9,2291.9,2,1186.3,2,20,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,171,1,27,27,2,19910805,1201,-29.0767,-133.925,4224,2042.7,2.0956,34.6306,2,34.6312,2,153.2,2,1.9541,153.1,2,117,2,35.35,2,0,2,2.51,2,0,2,0,2,-999,9,1.878,2,23.49,2,-999,9,-999,9,2299.6,2,1186.6,2,20,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,171,1,28,28,2,19910805,1201,-29.0767,-133.925,4224,2300.9,1.941,34.647,2,34.6473,2,154,2,1.7796,153.6,2,123.07,2,35.39,2,0,2,2.52,2,0,2,0,2,-999,9,-999,5,24.39,2,-999,9,-999,9,2305,2,1181.4,2,20,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,171,1,29,29,2,19910805,1201,-29.0767,-133.925,4224,2558.8,1.8369,34.6579,2,34.6589,2,154.7,2,1.6543,155.4,2,126.71,2,35.38,2,0,2,2.51,2,0.002,2,0.006,2,-999,9,1.923,2,23.59,2,-999,9,-999,9,2306.4,2,1178.7,2,20,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,171,1,30,30,2,19910805,1201,-29.0767,-133.925,4224,2815.6,1.743,34.6666,2,34.6668,2,160.1,2,1.5384,159.1,2,128.1,2,35.07,2,0,2,2.48,2,0.001,2,0,2,-999,9,1.9,2,22.92,2,-999,9,-999,9,2306.2,2,1172,2,20,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,171,1,31,31,2,19910805,1201,-29.0767,-133.925,4224,3075.8,1.6653,34.6736,2,34.6758,2,163.4,2,1.4375,164.1,2,127.86,2,34.6,2,0,2,2.46,2,0,2,0,2,-999,9,1.894,2,21.99,2,-999,9,-999,9,2302.8,2,1151.2,2,20,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,171,1,32,32,2,19910805,1201,-29.0767,-133.925,4224,3335.2,1.5977,34.6794,2,34.6802,2,171.3,2,1.3459,169.2,2,127,2,34.33,2,0,2,2.43,2,0,2,0,2,-999,9,1.874,2,20.62,2,-999,9,-999,9,2299.5,2,1136.4,2,20,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,171,1,33,33,2,19910805,1201,-29.0767,-133.925,4224,3593.5,1.5349,34.6858,2,34.6861,2,174.5,2,1.2582,174.3,2,126.55,2,33.96,2,0,2,2.4,2,0,2,0,2,-999,9,1.873,2,18.8,2,-999,9,-999,9,2294.5,2,1124.9,2,20,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,171,1,34,34,2,19910805,1201,-29.0767,-133.925,4224,3853.8,1.5053,34.6897,2,34.69,2,176.7,2,1.202,177.4,2,125.7,2,33.75,2,0,2,2.37,2,0.001,2,0,2,-999,9,1.892,2,17.25,2,-999,9,-999,9,2292.3,2,1118.2,2,20,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,171,1,35,35,2,19910805,1201,-29.0767,-133.925,4224,4115.5,1.5063,34.6925,2,34.6924,2,180.4,2,1.1745,179.5,2,124.84,2,33.69,2,0,2,2.37,2,0.001,2,0,2,-999,9,1.9,2,16.59,2,-999,9,-999,9,2290,2,1090.7,2,20,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,171,1,38,38,2,19910805,1201,-29.0767,-133.925,4224,4298.6,1.524,34.6923,2,34.6928,2,179.6,2,1.1713,179.2,2,125.01,2,33.69,2,0,2,2.37,2,0.001,2,0,2,-999,9,-999,5,16.28,2,-999,9,-999,9,2288.4,2,1124,2,20,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,172,2,61,61,2,19910805,2322,-29.56,-134.065,4178,3.5,18.1644,35.4024,2,35.403,2,238.5,3,18.1638,233.6,2,1.47,2,0,2,0,2,0.1,2,2.451,2,1.261,2,-999,9,-999,9,-999,9,125,2,1.44,3,2022.2,2,329,2,20,-999,9,4,-999,-999,-999
   31WTTUNES_2,  P17S,172,2,2,2,2,19910805,2322,-29.56,-134.065,4178,45.8,17.9413,35.388,2,35.3912,2,237.1,2,17.9335,233.7,2,1.47,2,0,2,0,2,0.1,2,2.415,2,1.274,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,172,2,3,3,2,19910805,2322,-29.56,-134.065,4178,76.4,17.9453,35.3901,2,35.393,2,232,2,17.9323,233.3,2,1.27,2,0,2,0,2,0.1,2,2.417,2,1.27,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,172,2,4,4,2,19910805,2322,-29.56,-134.065,4178,97.9,17.7853,35.3595,2,35.3569,2,229.3,6,17.7686,232.6,2,1.27,2,0,2,0,2,0.12,2,2.437,2,1.266,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,172,2,5,5,2,19910805,2322,-29.56,-134.065,4178,117.7,17.4682,35.301,2,35.3066,2,224,2,17.4484,232.6,2,1.27,2,0.1,2,0.01,2,0.13,2,2.495,2,1.271,2,-999,9,-999,9,-999,9,131.8,2,1.26,3,-999,9,-999,9,-999,-999,9,4.4,-999,-999,-999
   31WTTUNES_2,  P17S,172,2,6,6,2,19910805,2322,-29.56,-134.065,4178,149.2,16.605,35.293,2,35.2914,2,213.3,2,16.5808,214,2,1.37,2,1.86,2,0.02,2,0.28,2,2.269,2,1.183,2,-999,9,-999,9,-999,9,124.1,2,1.17,3,-999,9,-999,9,-999,-999,9,4.3,-999,-999,-999
