EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-12,CFC113,CFC113_FLAG_W,CCL4,CCL4_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,FCO2,FCO2_FLAG_W,FCO2_TMP,PH_TOT,PH_TOT_FLAG_W,PH_TMP,DOC,DOC_FLAG_W,DON,DON_FLAG_W,DELC14,DELC13,DELC13_FLAG_W,THETA
,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,PMOL/KG,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,UATM,,,,,DEG C,UMOL/KG,,UMOL/KG,,/MILLE,/MILLE,,DEG C
  31DS19960105,P14S15,   106,  1,      7,2,19960216,   0,-35.3330,-170.0010, 4880,   3443.7,   1.6337,  34.7159,2,    190.6,3,   108.72,2,    32.38,2,     0.00,2,     2.23,2,    0.003,    0.002, -999.000,9, -999.000,9,   2266.6,2,   2376.2,2,   1108.5,2,20,   7.6023,3,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   1.3697
  31DS19960105,P14S15,   106,  1,      6,2,19960216,   0,-35.3330,-170.0010, 4880,   3690.3,   1.4664,  34.7226,2,    194.4,2,   108.86,2,    31.89,2,     0.00,2,     2.19,2,    0.003,    0.003,    0.000,2,    0.034,2,   -999.0,9,   -999.0,9,   -999.0,9,20,   7.6090,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   1.1812
  31DS19960105,P14S15,   106,  1,      5,2,19960216,   0,-35.3330,-170.0010, 4880,   3942.6,   1.2499,  34.7191,2,    200.8,6,   113.09,2,    31.86,2,     0.00,2,     2.18,2,    0.009,    0.005, -999.000,9, -999.000,9,   2259.1,2,   2368.3,2,   1088.7,2,20,   7.6116,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   0.9439
  31DS19960105,P14S15,   106,  1,      4,2,19960216,   0,-35.3330,-170.0010, 4880,   4190.2,   1.1083,  34.7142,2,    204.1,2,   117.14,2,    32.00,2,     0.00,2,     2.19,2,    0.011,    0.008,    0.000,2,    0.080,2,   -999.0,9,   -999.0,9,   -999.0,9,20,   7.6114,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   0.7797
  31DS19960105,P14S15,   106,  1,      3,2,19960216,   0,-35.3330,-170.0010, 4880,   4439.9,   1.0137,  34.7104,2,    205.3,2,   120.20,2,    32.08,2,     0.00,2,     2.20,2,    0.026,    0.018,    0.000,2,    0.104,2,   2259.7,2,   2373.0,2,   1088.8,2,20,   7.6129,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   0.6604
  31DS19960105,P14S15,   106,  1,      2,2,19960216,   0,-35.3330,-170.0010, 4880,   4690.9,   0.9859,  34.7093,2,    207.1,2,   121.61,2,    32.04,2,     0.00,2,     2.20,2,    0.029,    0.018,    0.005,2,    0.113,2,   -999.0,9,   -999.0,9,   -999.0,9,20,   7.6102,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   0.6050
  31DS19960105,P14S15,   106,  1,      1,2,19960216,   0,-35.3330,-170.0010, 4880,   4979.0,   1.0065,  34.7080,2,    207.3,2,   122.13,6,    32.18,6,     0.00,6,     2.20,2,    0.034,    0.017,    0.000,6,    0.117,6,   2260.0,2,   2371.1,2,   1110.2,2,20,   7.6109,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   0.5913
  31DS19960105,P14S15,   106,  1,     40,2,19960216,   0,-35.3330,-170.0010, 4880,   -999.0,-999.0000,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000, -999.000, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,-999.0000,9,  -999.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,-999.0000
  31DS19960105,P14S15,   107,  1,     36,2,19960217,   0,-35.0080,-169.9930, 5226,      4.7,  20.9845,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000, -999.000, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,-999.0000,9,  -999.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,-999.0000
  31DS19960105,P14S15,   107,  1,     35,2,19960217,   0,-35.0080,-169.9930, 5226,     18.8,  20.9864,  35.5336,2,    224.3,2,     1.41,2,     0.01,2,     0.00,2,     0.09,2, -999.000, -999.000, -999.000,9, -999.000,9,   2031.1,2,   2329.9,2,    343.9,2,20,   8.0252,2,    25.00,     67.2,2,      4.8,2,   -999.0,  -999.00,9,  20.9828
  31DS19960105,P14S15,   107,  1,     34,2,19960217,   0,-35.0080,-169.9930, 5226,     45.0,  19.7703,  35.5325,2,    235.8,2,     1.41,2,     0.01,2,     0.00,2,     0.10,2, -999.000, -999.000, -999.000,9, -999.000,9,   2031.8,2,   2334.0,2,    330.7,2,20,   8.0262,2,    25.00,     65.5,2,      4.4,2,   -999.0,  -999.00,9,  19.7620
  31DS19960105,P14S15,   107,  1,     33,2,19960217,   0,-35.0080,-169.9930, 5226,     69.9,  16.8223,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000, -999.000, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,-999.0000,9,  -999.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,-999.0000
  31DS19960105,P14S15,   107,  1,     32,2,19960217,   0,-35.0080,-169.9930, 5226,     94.8,  14.6982,  35.3781,2,    228.9,2,     2.39,2,     3.49,2,     0.11,2,     0.38,2, -999.000, -999.000, -999.000,9, -999.000,9,   2075.1,2,   2323.1,2,    441.1,2,20,   7.9353,2,    25.00,     56.2,2,      4.1,2,   -999.0,  -999.00,9,  14.6840
  31DS19960105,P14S15,   107,  1,     31,2,19960217,   0,-35.0080,-169.9930, 5226,    118.1,  14.2134,  35.3259,2,    219.9,2,     2.70,2,     6.21,2,     0.01,2,     0.51,2, -999.000, -999.000, -999.000,9, -999.000,9,   2083.5,2,   2321.2,2,    463.9,2,20,   7.9136,2,    25.00,     52.5,2,      3.8,2,   -999.0,  -999.00,9,  14.1961
  31DS19960105,P14S15,   107,  1,     30,2,19960217,   0,-35.0080,-169.9930, 5226,    143.9,  13.8974,  35.2901,2,    220.6,2,     2.84,2,     6.72,2,     0.01,2,     0.54,2, -999.000, -999.000, -999.000,9, -999.000,9,   2085.1,2,   2318.9,2,    479.2,2,20,   7.9068,2,    25.00,     51.8,2,      3.8,2,   -999.0,  -999.00,9,  13.8767
  31DS19960105,P14S15,   107,  1,     29,2,19960217,   0,-35.0080,-169.9930, 5226,    190.4,  13.2557,  35.2054,2,    216.4,2,     3.54,2,     8.72,2,     0.01,2,     0.65,2, -999.000, -999.000, -999.000,9, -999.000,9,   2095.4,2,   2316.0,2,    508.4,2,20,   7.8805,2,    25.00,     50.4,2,      3.8,2,   -999.0,  -999.00,9,  13.2291
  31DS19960105,P14S15,   107,  1,     28,2,19960217,   0,-35.0080,-169.9930, 5226,    237.8,  12.2207,  35.0644,2,    206.6,2,     4.66,2,    11.77,2,     0.01,2,     0.84,2, -999.000, -999.000, -999.000,9, -999.000,9,   2108.0,2,   2308.4,2,    575.3,2,20,   7.8402,2,    25.00,     48.8,2,      3.6,2,   -999.0,  -999.00,9,  12.1892
  31DS19960105,P14S15,   107,  1,     27,2,19960217,   0,-35.0080,-169.9930, 5226,    289.5,  11.5478,  34.9725,2,    216.6,2,     4.47,2,    12.03,2,     0.00,2,     0.86,2, -999.000, -999.000, -999.000,9, -999.000,9,   2110.9,2,   2306.1,2,    594.3,2,20,   7.8318,2,    25.00,     50.1,2,      3.5,2,   -999.0,  -999.00,9,  11.5108
  31DS19960105,P14S15,   107,  1,     26,2,19960217,   0,-35.0080,-169.9930, 5226,    374.2,  10.3310,  34.8068,2,    199.3,2,     6.46,2,    16.83,2,     0.00,2,     1.16,2, -999.000, -999.000, -999.000,9, -999.000,9,   2128.7,2,   2300.3,2,    671.2,2,20,   7.7771,2,    25.00,     46.1,2,      3.4,2,   -999.0,  -999.00,9,  10.2864
  31DS19960105,P14S15,   107,  1,     25,2,19960217,   0,-35.0080,-169.9930, 5226,    479.3,   8.8642,  34.6287,2,    203.0,2,     7.95,2,    20.13,2,     0.00,2,     1.36,2, -999.000, -999.000, -999.000,9, -999.000,9,   2136.9,2,   2292.6,2,    735.6,2,20,   7.7429,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   8.8120
  31DS19960105,P14S15,   107,  1,     24,2,19960217,   0,-35.0080,-169.9930, 5226,    575.6,   7.9993,  34.5312,2,    211.6,6,     9.05,2,    21.73,2,     0.00,2,     1.47,2, -999.000, -999.000, -999.000,9, -999.000,9,   2139.3,2,   2289.2,2,    763.5,2,20,   7.7312,2,    25.00,     45.8,2,   -999.0,1,   -999.0,  -999.00,9,   7.9400
  31DS19960105,P14S15,   107,  1,     23,2,19960217,   0,-35.0080,-169.9930, 5226,    676.4,   7.3230,  34.4694,2,    215.6,2,    10.72,2,    23.11,2,     0.00,2,     1.56,2, -999.000, -999.000, -999.000,9, -999.000,9,   2141.1,2,   2289.9,2,    773.5,2,20,   7.7238,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   7.2564
  31DS19960105,P14S15,   107,  1,     22,2,19960217,   0,-35.0080,-169.9930, 5226,    775.0,   6.7302,  34.4229,2,    214.5,2,    13.39,2,    24.71,2,     0.00,2,     1.67,2, -999.000, -999.000, -999.000,9, -999.000,9,   2148.3,2,   2288.3,2,    802.8,2,20,   7.7095,2,    25.00,     42.5,2,   -999.0,1,   -999.0,  -999.00,9,   6.6568
  31DS19960105,P14S15,   107,  1,     21,2,19960217,   0,-35.0080,-169.9930, 5226,    875.0,   5.9384,  34.3862,2,    207.0,2,    19.74,2,    27.16,2,     0.00,2,     1.84,2, -999.000, -999.000, -999.000,9, -999.000,9,   2162.8,2,   2294.6,2,    870.1,2,20,   7.6821,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   5.8602
  31DS19960105,P14S15,   107,  1,     20,2,19960217,   0,-35.0080,-169.9930, 5226,    975.9,   5.3419,  34.3763,2,    199.4,2,    26.43,2,    29.04,2,     0.00,2,     1.96,2, -999.000, -999.000, -999.000,9, -999.000,9,   2176.2,2,   2298.5,2,    935.8,2,20,   7.6585,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   5.2584
  31DS19960105,P14S15,   107,  1,     19,2,19960217,   0,-35.0080,-169.9930, 5226,   1073.2,   4.6991,  34.3758,2,    192.6,2,    34.47,2,    30.77,2,     0.00,2,     2.08,2, -999.000, -999.000, -999.000,9, -999.000,9,   2190.5,2,   2306.6,2,   1002.4,2,20,   7.6376,2,    25.00,     42.7,2,   -999.0,1,   -999.0,  -999.00,9,   4.6118
  31DS19960105,P14S15,   107,  1,     18,2,19960217,   0,-35.0080,-169.9930, 5226,   1171.3,   4.1727,  34.3946,2,    186.3,2,    43.06,2,    32.06,2,     0.00,2,     2.19,2, -999.000, -999.000, -999.000,9, -999.000,9,   2205.3,2,   2312.9,2,   1041.2,2,20,   7.6169,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   4.0812
  31DS19960105,P14S15,   107,  1,     17,2,19960217,   0,-35.0080,-169.9930, 5226,   1277.1,   3.7197,  34.4423,2,    176.8,2,    55.80,2,    33.14,2,     0.00,2,     2.27,2, -999.000, -999.000, -999.000,9, -999.000,9,   2222.8,2,   2328.1,2,   1095.6,2,20,   7.6016,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   3.6233
  31DS19960105,P14S15,   107,  1,     16,2,19960217,   0,-35.0080,-169.9930, 5226,   1451.3,   3.1567,  34.4958,2,    167.9,2,    70.38,2,    34.22,2,     0.00,2,     2.35,2, -999.000, -999.000, -999.000,9, -999.000,9,   2246.6,2,   2342.1,2,   1148.3,2,20,   7.5848,2,    25.00,     42.4,2,   -999.0,1,   -999.0,  -999.00,9,   3.0513
  31DS19960105,P14S15,   107,  1,     15,2,19960217,   0,-35.0080,-169.9930, 5226,   1692.9,   2.7193,  34.5697,2,    157.8,2,    90.31,2,    34.93,2,     0.00,2,     2.41,2, -999.000, -999.000, -999.000,9, -999.000,9,   2272.7,2,   2366.7,2,   1178.4,2,20,   7.5772,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   2.5987
  31DS19960105,P14S15,   107,  1,     14,2,19960217,   0,-35.0080,-169.9930, 5226,   1944.9,   2.4692,  34.6061,2,    153.0,2,   102.77,2,    35.37,2,     0.00,2,     2.45,2, -999.000, -999.000, -999.000,9, -999.000,9,   2286.0,2,   2379.5,2,   1202.5,2,20,   7.5753,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   2.3305
  31DS19960105,P14S15,   107,  1,     13,2,19960217,   0,-35.0080,-169.9930, 5226,   2192.1,   2.3028,  34.6269,2,    150.0,2,   111.01,2,    35.62,2,     0.00,2,     2.47,2, -999.000, -999.000, -999.000,9, -999.000,9,   2297.2,2,   2391.2,2,   1213.3,2,20,   7.5723,2,    25.00,     42.2,2,   -999.0,1,   -999.0,  -999.00,9,   2.1450
  31DS19960105,P14S15,   107,  1,     12,2,19960217,   0,-35.0080,-169.9930, 5226,   2438.9,   2.1488,  34.6427,2,    148.3,6,   118.09,2,    35.85,2,     0.00,2,     2.48,2, -999.000, -999.000, -999.000,9, -999.000,9,   2303.3,2,   2397.3,2,   1220.5,2,20,   7.5723,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   1.9714
  31DS19960105,P14S15,   107,  1,     11,2,19960217,   0,-35.0080,-169.9930, 5226,   2699.9,   2.0071,  34.6558,2,    149.0,2,   122.80,2,    35.82,2,     0.00,2,     2.48,2, -999.000, -999.000, -999.000,9, -999.000,9,   2307.8,2,   2402.4,2,   1214.1,2,20,   7.5724,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   1.8081
  31DS19960105,P14S15,   107,  1,     10,2,19960217,   0,-35.0080,-169.9930, 5226,   2950.2,   1.8563,  34.6708,2,    154.1,2,   125.25,2,    35.52,2,     0.00,2,     2.46,2, -999.000, -999.000, -999.000,9, -999.000,9,   2305.8,2,   2399.8,2,   1225.1,3,20,   7.5763,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   1.6365
  31DS19960105,P14S15,   107,  1,      9,2,19960217,   0,-35.0080,-169.9930, 5226,   3186.8,   1.7398,  34.6898,2,    166.6,2,   119.95,2,    34.36,2,     0.00,2,     2.37,2, -999.000, -999.000, -999.000,9, -999.000,9,   2293.7,2,   2392.7,2,   1162.5,2,20,   7.5862,2,    25.00,     42.1,2,   -999.0,1,   -999.0,  -999.00,9,   1.4993
  31DS19960105,P14S15,   107,  1,      8,2,19960217,   0,-35.0080,-169.9930, 5226,   3441.7,   1.6280,  34.7121,2,    184.0,2,   110.75,2,    32.77,2,     0.00,2,     2.25,2, -999.000, -999.000, -999.000,9, -999.000,9,   2270.5,2,   2375.9,2,   1122.1,2,20,   7.6022,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   1.3644
  31DS19960105,P14S15,   107,  1,      7,2,19960217,   0,-35.0080,-169.9930, 5226,   3689.4,   1.4596,  34.7223,2,    195.3,2,   108.65,2,    31.98,2,     0.00,2,     2.18,2, -999.000, -999.000, -999.000,9, -999.000,9,   2262.0,2,   2370.0,2,   1096.2,2,20,   7.6083,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   1.1746
  31DS19960105,P14S15,   107,  1,      6,2,19960217,   0,-35.0080,-169.9930, 5226,   3921.3,   1.2760,  34.7197,2,    201.1,2,   112.42,2,    31.95,2,     0.00,2,     2.18,2, -999.000, -999.000, -999.000,9, -999.000,9,   2260.0,2,   2366.9,2,   1085.9,2,20,   7.6118,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   0.9716
  31DS19960105,P14S15,   107,  1,      5,2,19960217,   0,-35.0080,-169.9930, 5226,   4185.0,   1.1058,  34.7142,2,    204.4,2,   117.10,2,    32.12,2,     0.00,2,     2.19,2, -999.000, -999.000, -999.000,9, -999.000,9,   2261.2,2,   2367.5,2,   1096.8,3,20,   7.6151,2,    25.00,     42.0,2,   -999.0,1,   -999.0,  -999.00,9,   0.7778
  31DS19960105,P14S15,   107,  1,      4,2,19960217,   0,-35.0080,-169.9930, 5226,   4434.2,   1.0150,  34.7098,2,    206.3,2,   120.10,2,    32.19,2,     0.00,2,     2.20,2, -999.000, -999.000, -999.000,9, -999.000,9,   2263.4,2,   2367.2,2,   1087.4,2,20,   7.6127,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   0.6623
  31DS19960105,P14S15,   107,  1,      3,2,19960217,   0,-35.0080,-169.9930, 5226,   4686.6,   0.9969,  34.7082,2,    206.4,2,   121.18,2,    32.22,2,     0.00,2,     2.20,2, -999.000, -999.000, -999.000,9, -999.000,9,   2263.0,2,   2370.1,2,   1092.0,2,20,   7.6126,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   0.6162
  31DS19960105,P14S15,   107,  1,      2,2,19960217,   0,-35.0080,-169.9930, 5226,   4935.4,   1.0112,  34.7073,2,    207.6,2,   121.58,2,    32.24,2,     0.00,2,     2.20,2, -999.000, -999.000, -999.000,9, -999.000,9,   2258.4,2,   2366.8,2,   1090.8,2,20,   7.6110,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   0.6010
  31DS19960105,P14S15,   107,  1,      1,2,19960217,   0,-35.0080,-169.9930, 5226,   5334.8,   1.0534,  34.7073,2,    207.4,6,   121.83,6,    32.25,6,     0.00,6,     2.21,2, -999.000, -999.000, -999.000,9, -999.000,9,   2259.2,2,   2368.7,2,   1093.3,2,20,   7.6113,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   0.5935
  31DS19960105,P14S15,   107,  1,     40,2,19960217,   0,-35.0080,-169.9930, 5226,   -999.0,-999.0000,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000, -999.000, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,-999.0000,9,  -999.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,-999.0000
  31DS19960105,P14S15,   108,  1,     36,2,19960217,   0,-34.5040,-170.0030, 5457,      5.2,  21.1110,  35.5561,2,    222.3,2,     1.26,2,     0.04,2,     0.00,2,     0.10,2,    2.235,    1.215, -999.000,9, -999.000,9,   2037.8,2,   2332.9,0,    353.0,6,20,   8.0183,2,    25.00,     72.6,2,   -999.0,9,     78.5,  -999.00,9,  21.1100
  31DS19960105,P14S15,   108,  1,     35,2,19960217,   0,-34.5040,-170.0030, 5457,     19.9,  21.1026,  35.5576,2,    222.3,6,     1.31,2,     0.04,2,     0.00,2,     0.10,2,    2.240,    1.237, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,   8.0172,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,  21.0988
  31DS19960105,P14S15,   108,  1,     34,2,19960217,   0,-34.5040,-170.0030, 5457,     51.9,  17.9204,  35.4736,2,    247.3,2,     1.29,2,     0.03,2,     0.00,2,     0.11,2,    2.615,    1.389, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,   8.0141,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,  17.9115
  31DS19960105,P14S15,   108,  1,     33,2,19960217,   0,-34.5040,-170.0030, 5457,     69.6,  16.2073,  35.4548,2,    256.7,2,     1.44,2,     0.08,2,     0.00,2,     0.14,2,    2.751,    1.443, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,   8.0009,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,  16.1962
  31DS19960105,P14S15,   108,  1,     32,2,19960217,   0,-34.5040,-170.0030, 5457,     92.6,  15.1881,  35.4057,2,    243.0,2,     1.74,2,     0.43,2,     0.05,2,     0.23,2,    2.762,    1.463, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,   7.9677,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,  15.1740
  31DS19960105,P14S15,   108,  1,     31,2,19960217,   0,-34.5040,-170.0030, 5457,    141.6,  14.4498,  35.3474,2,    222.4,2,     2.29,2,     5.20,2,     0.02,2,     0.45,2,    2.751,    1.441, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,   7.9240,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,  14.4289
  31DS19960105,P14S15,   108,  1,     30,2,19960217,   0,-34.5040,-170.0030, 5457,    189.6,  13.5266,  35.2057,2,    216.3,2,     2.85,2,     7.29,2,     0.01,2,     0.58,2,    2.744,    1.433, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,   7.8925,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,  13.4998
  31DS19960105,P14S15,   108,  1,     29,2,19960217,   0,-34.5040,-170.0030, 5457,    239.6,  12.3765,  35.0651,2,    212.8,2,     3.58,2,    10.21,2,     0.00,2,     0.76,2,    2.778,    1.429, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,   7.8495,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,  12.3445
  31DS19960105,P14S15,   108,  1,     28,2,19960217,   0,-34.5040,-170.0030, 5457,    292.7,  11.6270,  34.9761,2,    212.2,2,     4.31,2,    12.19,2,     0.00,2,     0.87,2,    2.718,    1.386, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,   7.8275,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,  11.5894
  31DS19960105,P14S15,   108,  1,     27,2,19960217,   0,-34.5040,-170.0030, 5457,    378.2,  10.2312,  34.7949,2,    200.3,6,     6.04,2,    16.75,2,     0.00,2,     1.15,2,    2.317,    1.163, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,   7.7761,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,  10.1864
  31DS19960105,P14S15,   108,  1,     26,2,19960217,   0,-34.5040,-170.0030, 5457,    479.1,   8.6338,  34.5732,2,    208.6,2,     7.29,2,    20.16,2,     0.00,2,     1.36,2,    2.154,    1.047, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,   7.7432,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   8.5825
  31DS19960105,P14S15,   108,  1,     25,2,19960217,   0,-34.5040,-170.0030, 5457,    580.4,   7.7216,  34.4931,2,    217.9,2,     8.14,2,    21.80,2,     0.00,2,     1.47,2,    1.604,    0.778, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,   7.7331,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   7.6630
  31DS19960105,P14S15,   108,  1,     24,2,19960217,   0,-34.5040,-170.0030, 5457,    668.6,   7.1335,  34.4303,2,    227.0,2,     8.74,2,    22.72,2,     0.00,2,     1.53,2,    1.330,    0.660, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,   7.7334,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   7.0687
  31DS19960105,P14S15,   108,  1,     23,2,19960217,   0,-34.5040,-170.0030, 5457,    769.7,   6.6162,  34.3910,2,    224.4,2,    11.21,2,    24.34,2,     0.00,2,     1.64,2,    0.863,    0.446, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,   7.7169,3,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   6.5441
  31DS19960105,P14S15,   108,  1,     22,2,19960217,   0,-34.5040,-170.0030, 5457,    872.7,   6.0384,  34.3666,2,    215.1,2,    16.23,2,    26.52,2,     0.00,2,     1.78,2,    0.543,    0.283, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,   7.6951,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   5.9598
  31DS19960105,P14S15,   108,  1,     21,2,19960217,   0,-34.5040,-170.0030, 5457,    976.9,   5.3142,  34.3596,2,    202.6,2,    24.87,2,    29.04,2,     0.00,2,     1.96,2,    0.299,    0.158, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,   7.6601,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   5.2309
  31DS19960105,P14S15,   108,  1,     20,2,19960217,   0,-34.5040,-170.0030, 5457,   1074.1,   4.7479,  34.3645,2,    194.9,2,    32.50,2,    30.70,2,     0.00,2,     2.07,2,    0.187,    0.102, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,   7.6396,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   4.6601
  31DS19960105,P14S15,   108,  1,     19,2,19960217,   0,-34.5040,-170.0030, 5457,   1170.6,   4.2052,  34.3754,2,    189.2,2,    40.30,2,    32.05,2,     0.00,2,     2.17,2,    0.100,    0.058, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,   7.6207,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   4.1135
  31DS19960105,P14S15,   108,  1,     18,2,19960217,   0,-34.5040,-170.0030, 5457,   1273.8,   3.7066,  34.4144,2,    180.8,2,    51.04,2,    33.21,2,     0.00,2,     2.26,2,    0.054,    0.039, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,   7.6028,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   3.6107
  31DS19960105,P14S15,   108,  1,     17,2,19960217,   0,-34.5040,-170.0030, 5457,   1450.1,   3.1927,  34.4937,2,    168.3,6,    69.60,2,    34.24,2,     0.00,2,     2.34,2,    0.020,    0.013, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,   7.5856,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   3.0870
  31DS19960105,P14S15,   108,  1,     16,2,19960217,   0,-34.5040,-170.0030, 5457,   1690.0,   2.7122,  34.5696,2,    157.5,2,    90.14,2,    35.06,2,     0.00,2,     2.41,2,    0.003,    0.005, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,   7.5765,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   2.5920
  31DS19960105,P14S15,   108,  1,     15,2,19960217,   0,-34.5040,-170.0030, 5457,   1936.6,   2.4420,  34.6099,2,    151.6,2,   104.72,2,    35.53,2,     0.00,2,     2.45,2,    0.003,    0.018, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,   7.5739,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   2.3044
