BOTTLE,20080905WHPSIODBK
#code : jjward hyd_to_exchange.pl 
#original files copied from HTML directory: 20080905
#original HYD file: a22hy.txt   Fri Sep  5 06:56:54 2008
#original SUM file: a22su.txt   Fri Sep  5 07:25:27 2008
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDRAW,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,THETA,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,DELC14,DELC14_FLAG_W,DELC13,DELC13_FLAG_W,NEON,NEON_FLAG_W,TCARBN,TCARBN_FLAG_W,PCO2,PCO2_FLAG_W,ALKALI,ALKALI_FLAG_W,PH,PH_FLAG_W,C14ERR,DELHER,HELIER,NEONER,TRITER
,,,,,,,,,,,,,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,ITS-90,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,TU,,NMOL/KG,,PERCNT,,/MILLE,,/MILLE,,NMOL/KG,,UMOL/KG,,UATM,,UMOL/KG,,25_DEG,,/MILLE,PERCNT,NMOL/KG,NMOL/KG,TU
     316N151_4,   A22,    40,  1,      5,      5,2,19970824,0637, 22.2060, -65.9965, 5648,47650.3,   4749.1,   2.2828,  34.8891,2,  34.8892,2,    262.9,2,  1.8520,    262.7,2,    34.30,2,    19.34,2,     0.00,2,     1.33,2,    0.300,2,    0.157,2,    0.020,2, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   2179.6,2,    749.0,2,   2333.5,2,   7.7410,2,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    40,  1,      4,      4,2,19970824,0637, 22.2060, -65.9965, 5648,50166.6,   5000.6,   2.2591,  34.8836,2,  34.8837,2,    260.4,2,  1.7978,    259.8,2,    38.27,2,    20.02,2,     0.00,2,     1.37,2,    0.176,2,    0.102,2,    0.013,2, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   2182.7,2,    746.0,2,   2337.6,2,   7.7430,2,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    40,  1,      3,      3,2,19970824,0637, 22.2060, -65.9965, 5648,52673.0,   5251.3,   2.1676,  34.8683,2,  34.8683,2,    255.6,2,  1.6776,    254.2,2,    46.63,2,    21.34,2,     0.00,2,     1.47,2,    0.076,6,    0.051,6,    0.008,2, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   2191.5,2,    765.0,2,   2344.4,2,   7.7340,2,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    40,  1,      2,      2,2,19970824,0637, 22.2060, -65.9965, 5648,55634.5,   5547.3,   2.0575,  34.8495,2,  34.8494,2,    250.0,2,  1.5331,    248.9,2,    55.49,2,    22.76,2,     0.00,2,     1.57,2,    0.034,2,    0.031,2,    0.004,2, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   2201.9,2,    789.0,2,   2349.8,6,   7.7220,2,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    40,  1,      1,      1,2,19970824,0637, 22.2060, -65.9965, 5648,58256.2,   5809.5,   2.0536,  34.8447,2,  34.8443,2,    247.2,2,  1.4946,    246.8,2,    57.95,6,    23.09,6,     0.00,6,     1.59,6,    0.045,2,    0.040,2,    0.003,2, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   2206.6,2,    793.0,2,   2351.9,2,   7.7220,2,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    41,  1,     34,     34,2,19970824,1346, 22.8667, -66.0005, 5763,  220.9,      6.3,  29.1154,  36.5240,2,  36.5279,2,    232.6,2, 29.1139,    206.9,2,     0.92,2,     0.00,2,     0.00,2,     0.02,2,    1.616,2,    0.970,2,    0.125,2, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,    259.0,2,   2388.5,2,   8.1230,2,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    41,  1,     33,     33,2,19970824,1346, 22.8667, -66.0005, 5763,  652.0,     49.7,  29.0418,  36.5231,2,  36.5419,2,    228.8,2, 29.0297,    210.3,2,     0.92,2,     0.00,2,     0.00,2,     0.01,2,    1.677,2,    0.998,2,    0.131,2, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    41,  1,     32,     32,2,19970824,1346, 22.8667, -66.0005, 5763, 1157.9,    100.6,  24.2290,  36.9567,2,  36.9044,2,    210.1,2, 24.2075,    214.2,2,     0.52,2,     0.01,2,     0.00,2,     0.01,2,    1.967,2,    1.153,2,    0.145,2, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    41,  1,     31,     31,2,19970824,1346, 22.8667, -66.0005, 5763, 1663.4,    151.1,  22.2015,  36.9330,2,  36.9373,2,    193.5,2, 22.1711,    201.1,2,     0.41,2,     0.28,2,     0.05,2,     0.02,2,    2.094,2,    1.208,2,    0.128,2, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    41,  1,     30,     30,2,19970824,1346, 22.8667, -66.0005, 5763, 2169.8,    201.5,  19.9395,  36.7443,2,  36.7487,2,    187.7,2, 19.9019,    191.5,2,     0.61,2,     1.62,2,     0.01,2,     0.06,2,    2.280,6,    1.280,6,    0.050,2, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    41,  1,     29,     29,2,19970824,1346, 22.8667, -66.0005, 5763, 2385.5,    222.8,  19.2787,  36.6681,2,  36.6719,2,    192.9,2, 19.2381,    191.5,2,     0.70,2,     2.34,2,     0.01,2,     0.09,2,    2.287,2,    1.279,2,    0.032,2, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    41,  1,     28,     28,2,19970824,1346, 22.8667, -66.0005, 5763, 3176.4,    301.6,  18.3381,  36.5627,2,  36.5649,2,    197.3,2, 18.2850,    199.7,2,     1.00,2,     3.65,2,     0.01,2,     0.18,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    41,  1,     27,     27,2,19970824,1346, 22.8667, -66.0005, 5763, 4175.6,    401.6,  17.8048,  36.4861,2,  36.4912,2,    197.6,2, 17.7354,    196.1,2,     1.40,2,     4.96,2,     0.01,2,     0.26,2,    2.285,2,    1.249,2,    0.031,2, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    41,  1,     26,     26,2,19970824,1346, 22.8667, -66.0005, 5763, 5175.5,    501.9,  16.2325,  36.2168,2,  36.2175,2,    177.8,2, 16.1509,    176.4,2,     2.90,2,     9.36,2,     0.01,2,     0.53,2,    1.961,2,    1.051,2,    0.020,2, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    41,  1,     25,     25,2,19970824,1346, 22.8667, -66.0005, 5763, 6175.6,    602.3,  13.6404,  35.8116,2,  35.8135,2,    158.9,2, 13.5530,    158.1,2,     5.59,2,    15.32,2,     0.00,2,     0.92,2,    1.446,2,    0.756,2,    0.016,2, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    41,  1,     24,     24,2,19970824,1346, 22.8667, -66.0005, 5763, 7130.4,    698.2,  11.9384,  35.5801,2,  35.5836,2,    152.2,2, 11.8453,    153.8,2,     7.98,2,    18.61,2,     0.00,2,     1.14,2,    0.995,2,    0.524,2,    0.012,2, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    41,  1,     23,     23,2,19970824,1346, 22.8667, -66.0005, 5763, 8131.5,    798.6,   9.9956,  35.3162,2,  35.3185,2,    142.9,2,  9.8997,    143.5,2,    12.38,2,    23.25,2,     0.00,2,     1.46,2,    0.465,2,    0.257,2,    0.005,2, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    41,  1,     22,     22,2,19970824,1346, 22.8667, -66.0005, 5763, 9135.4,    899.2,   8.1966,  35.0934,2,  35.0884,2,    142.2,2,  8.1002,    139.7,2,    16.98,2,    26.87,2,     0.00,2,     1.73,2,    0.220,2,    0.128,2,    0.001,2, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    41,  1,     21,     21,2,19970824,1346, 22.8667, -66.0005, 5763,10129.0,    998.5,   6.9950,  34.9900,2,  34.9896,2,    147.8,2,  6.8961,    148.0,2,    19.57,2,    27.87,2,     0.00,2,     1.82,2,    0.130,2,    0.068,2,    0.000,2, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    41,  1,     20,     20,2,19970824,1346, 22.8667, -66.0005, 5763,11184.3,   1104.0,   6.3103,  35.0105,2,  35.0108,2,    174.5,2,  6.2058,    173.3,2,    18.27,2,    25.29,2,     0.00,2,     1.66,2,    0.205,6,    0.110,6,    0.005,2, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    41,  1,     19,     19,2,19970824,1346, 22.8667, -66.0005, 5763,13138.9,   1299.7,   5.2092,  35.0561,2,  35.0569,2,    227.9,2,  5.0950,    227.8,2,    13.46,2,    19.81,2,     0.00,2,     1.30,2,    0.634,2,    0.324,2,    0.016,2, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    41,  1,     18,     18,2,19970824,1346, 22.8667, -66.0005, 5763,15138.5,   1499.6,   4.3954,  35.0161,2,  35.0157,2,    252.5,2,  4.2708,    250.8,2,    12.76,2,    18.46,2,     0.00,2,     1.22,2,    0.804,2,    0.403,2,    0.028,2, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    41,  1,     17,     17,2,19970824,1346, 22.8667, -66.0005, 5763,17663.5,   1751.9,   3.9643,  34.9905,2,  34.9902,2,    260.1,2,  3.8211,    258.7,2,    13.56,2,    18.14,2,     0.00,2,     1.21,2,    0.621,2,    0.308,2,    0.022,2, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    41,  1,     16,     16,2,19970824,1346, 22.8667, -66.0005, 5763,20126.0,   1998.1,   3.7291,  34.9914,2,  34.9919,2,    259.0,2,  3.5657,    258.1,2,    15.86,2,    18.35,2,     0.00,2,     1.22,2,    0.277,2,    0.144,2,    0.009,2, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    41,  1,     15,     15,2,19970824,1346, 22.8667, -66.0005, 5763,22646.0,   2250.0,   3.4151,  34.9742,2,  34.9750,2,    260.6,2,  3.2322,    259.3,2,    18.15,2,    18.41,2,     0.00,2,     1.23,2,    0.198,2,    0.099,2,    0.006,2, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    41,  1,     14,     14,2,19970824,1346, 22.8667, -66.0005, 5763,25187.5,   2504.0,   3.1464,  34.9579,2,  34.9587,2,    262.8,2,  2.9434,    260.9,2,    20.24,2,    18.46,2,     0.00,2,     1.24,2,    0.208,2,    0.107,2,    0.006,2, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    41,  1,     13,     13,2,19970824,1346, 22.8667, -66.0005, 5763,27622.5,   2747.3,   2.9425,  34.9429,2,  34.9448,2,    264.9,2,  2.7190,    263.5,2,    20.93,2,    18.26,2,     0.00,2,     1.23,2,    0.283,2,    0.146,2,    0.008,2, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    41,  1,     12,     12,2,19970824,1346, 22.8667, -66.0005, 5763,30130.8,   2998.1,   2.7384,  34.9318,2,  34.9335,2,    264.5,2,  2.4935,    264.0,2,    23.23,2,    18.39,2,     0.00,2,     1.24,2,    0.274,2,    0.142,2,    0.009,2, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    41,  1,     11,     11,2,19970824,1346, 22.8667, -66.0005, 5763,32630.1,   3247.9,   2.5812,  34.9212,2,  34.9224,2,    266.7,2,  2.3138,    266.2,2,    23.73,2,    18.18,2,     0.00,2,     1.23,2,    0.370,6,    0.180,6,    0.012,2, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    41,  1,     10,     10,2,19970824,1346, 22.8667, -66.0005, 5763,35116.8,   3496.5,   2.4516,  34.9125,2,  34.9122,2,    267.8,2,  2.1608,    267.4,2,    25.03,2,    18.18,2,     0.00,2,     1.24,2,    0.392,2,    0.199,2,    0.014,2, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    41,  1,      9,      9,2,19970824,1346, 22.8667, -66.0005, 5763,37636.8,   3748.3,   2.3738,  34.9063,2,  34.9075,2,    267.4,2,  2.0574,    267.4,2,    26.41,2,    18.26,2,     0.00,2,     1.25,2,    0.403,2,    0.205,2,    0.018,2, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    41,  1,      8,      8,2,19970824,1346, 22.8667, -66.0005, 5763,40153.8,   3999.8,   2.3386,  34.9025,2,  34.9031,2,    267.1,2,  1.9949,    266.5,2,    28.21,2,    18.50,2,     0.00,2,     1.26,2,    0.330,2,    0.164,2,    0.014,2, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    41,  1,      7,      7,2,19970824,1346, 22.8667, -66.0005, 5763,42664.3,   4250.8,   2.3134,  34.8983,2,  34.8985,2,    265.7,2,  1.9414,    265.8,2,    29.61,2,    18.70,2,     0.00,2,     1.28,2,    0.335,2,    0.169,2,    0.014,2, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    41,  1,      6,      6,2,19970824,1346, 22.8667, -66.0005, 5763,45649.3,   4549.1,   2.3005,  34.8936,2,  34.8940,2,    264.4,2,  1.8934,    264.5,2,    31.79,2,    18.97,2,     0.00,2,     1.30,2,    0.288,2,    0.147,2,    0.015,2, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    41,  1,      5,      5,2,19970824,1346, 22.8667, -66.0005, 5763,47650.7,   4749.2,   2.2965,  34.8913,2,  34.8913,2,    263.5,2,  1.8653,    263.4,2,    33.29,2,    19.17,2,     0.00,2,     1.32,2,    0.286,6,    0.154,6, -999.000,9, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    41,  1,      4,      4,2,19970824,1346, 22.8667, -66.0005, 5763,50159.0,   4999.9,   2.2807,  34.8864,2,  34.8868,2,    261.4,2,  1.8187,    261.1,2,    36.58,2,    19.77,2,     0.00,2,     1.36,2,    0.194,2,    0.113,2,    0.014,2, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    41,  1,      3,      3,2,19970824,1346, 22.8667, -66.0005, 5763,52655.5,   5249.5,   2.2252,  34.8749,2,  34.8738,2,    257.2,2,  1.7334,    257.3,2,    42.67,2,    20.76,2,     0.00,2,     1.42,2,    0.138,2,    0.078,2,    0.010,2, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    41,  1,      2,      2,2,19970824,1346, 22.8667, -66.0005, 5763,55155.6,   5499.4,   2.0955,  34.8554,2,  34.8556,2,    251.5,2,  1.5760,    250.9,2,    52.45,2,    22.30,2,     0.00,2,     1.53,2,    0.048,2,    0.037,2,    0.004,2, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    41,  1,      1,      1,2,19970824,1346, 22.8667, -66.0005, 5763,59536.0,   5937.1,   2.0601,  34.8432,2,  34.8433,2,    246.2,2,  1.4837,    247.7,2,    58.26,6,    23.18,6,     0.00,6,     1.59,6,    0.040,2,    0.036,2,    0.008,2, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    42,  1,     35,     35,2,19970824,2112, 23.5342, -65.9958, 5766,  195.5,      3.9,  29.1927,  36.4815,2,  36.4868,2,    204.2,2, 29.1918,    213.8,2,     1.11,2,     0.04,2,     0.00,2,     0.01,2,    1.597,2,    0.965,2,    0.126,2, -999.000,9,-999.0000,5,  -999.00,9,     88.6,6,     1.35,2,-999.000,9,   2009.3,2,    261.0,2,   2384.5,2,   8.1230,2,     0.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    42,  1,     34,     34,2,19970824,2112, 23.5342, -65.9958, 5766,  681.7,     53.1,  25.9706,  36.7447,2,  36.7390,2,    229.7,2, 25.9587,    232.5,2,     0.71,2,     0.05,2,     0.00,2,     0.01,2,    1.966,6,    1.133,6,    0.146,2, -999.000,9,-999.0000,5,  -999.00,9,     87.1,2,     1.39,2,-999.000,9,   2032.7,2,   -999.0,9,   2399.5,2,   8.1080,2,     3.7, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    42,  1,     33,     33,2,19970824,2112, 23.5342, -65.9958, 5766, 1183.3,    103.2,  22.6689,  36.8877,2,  36.8885,2,    203.9,2, 22.6478,    214.4,2,     0.61,2,     0.00,2,     0.00,2,     0.01,2,    2.105,2,    1.211,2,    0.144,2, -999.000,9,-999.0000,5,  -999.00,9,     90.4,6,     1.29,2,-999.000,9,   2061.0,2,   -999.0,9,   2405.7,6,   8.0610,6,     2.5, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    42,  1,     32,     32,2,19970824,2112, 23.5342, -65.9958, 5766, 1678.0,    152.5,  20.6734,  36.8269,2,  36.8183,2,    198.8,2, 20.6442,    209.1,2,     0.52,2,     0.04,2,     0.05,2,     0.02,2,    2.199,2,    1.257,2,    0.120,2, -999.000,9,-999.0000,5,  -999.00,9,    103.8,2,     1.15,2,-999.000,9,   2079.2,2,   -999.0,9,   2406.5,2,   8.0460,2,     3.8, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    42,  1,     31,     31,2,19970824,2112, 23.5342, -65.9958, 5766, 2200.4,    204.5,  19.6092,  36.7536,2,  36.7548,2,    193.6,2, 19.5715,    193.5,2,     0.81,2,     1.83,2,     0.02,2,     0.07,2,    2.280,2,    1.278,2,    0.075,2, -999.000,9,-999.0000,5,  -999.00,9,     95.8,2,     0.93,2,-999.000,9,   2098.4,2,   -999.0,9,   2400.6,2,   8.0120,2,     3.6, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    42,  1,     30,     30,2,19970824,2112, 23.5342, -65.9958, 5766, 2693.0,    253.4,  18.7066,  36.6301,2,  36.6313,2,    197.0,2, 18.6614,    188.5,2,     1.22,2,     3.92,2,     0.01,2,     0.18,2,    2.289,2,    1.261,2,    0.020,2, -999.000,9,-999.0000,5,  -999.00,9,     92.7,6,     0.91,2,-999.000,9,   2104.8,2,   -999.0,9,   2393.6,2,   7.9860,2,     4.5, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    42,  1,     29,     29,2,19970824,2112, 23.5342, -65.9958, 5766, 3183.4,    302.4,  18.2517,  36.5542,2,  36.5515,2,    200.8,2, 18.1986,    199.8,2,     1.22,2,     3.80,2,     0.01,2,     0.18,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,5,  -999.00,9,     91.1,2,     0.95,2,-999.000,9,   2093.6,2,   -999.0,9,   2388.9,2,   7.9990,2,     3.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    42,  1,     28,     28,2,19970824,2112, 23.5342, -65.9958, 5766, 4155.4,    399.7,  17.6703,  36.4639,2,  36.4632,2,    192.8,2, 17.6015,    195.0,2,     1.72,2,     5.33,2,     0.00,2,     0.28,2,    2.273,2,    1.246,2,    0.029,2, -999.000,9,-999.0000,5,  -999.00,9,     78.9,2,     0.93,2,-999.000,9,   2102.0,2,   -999.0,9,   2384.0,2,   7.9760,2,     4.1, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    42,  1,     27,     27,2,19970824,2112, 23.5342, -65.9958, 5766, 5155.1,    500.0,  15.9826,  36.1767,2,  36.1748,2,    177.0,2, 15.9021,    177.6,2,     3.22,2,     9.62,2,     0.00,2,     0.55,2,    2.085,2,    1.244,2,    0.047,2, -999.000,9,-999.0000,5,  -999.00,9,     69.6,2,     0.90,2,-999.000,9,   2125.5,2,   -999.0,9,   2367.9,2,   7.9130,2,     2.8, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    42,  1,     26,     26,2,19970824,2112, 23.5342, -65.9958, 5766, 6144.1,    599.2,  13.9564,  35.8576,2,  35.8602,2,    162.0,2, 13.8683,    164.9,2,     5.32,2,    14.23,2,     0.00,2,     0.85,2,    1.550,2,    0.817,2,    0.013,2, -999.000,9,-999.0000,5,  -999.00,9,     41.5,2,     0.82,2,-999.000,9,   2145.8,2,   -999.0,9,   2351.9,2,   7.8420,2,     3.1, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    42,  1,     25,     25,2,19970824,2112, 23.5342, -65.9958, 5766, 7144.7,    699.7,  11.7178,  35.5347,2,  35.5340,2,    152.5,2, 11.6255,    151.9,2,     8.92,2,    19.31,2,     0.00,2,     1.19,2,    0.914,2,    0.481,2,    0.005,2, -999.000,9,-999.0000,5,  -999.00,9,     -2.5,2,     0.58,3,-999.000,9,   2164.0,2,   -999.0,9,   2336.0,2,   7.7740,2,     3.2, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    42,  1,     24,     24,2,19970824,2112, 23.5342, -65.9958, 5766, 8153.4,    800.7,   9.7190,  35.2792,2,  35.2779,2,    144.3,2,  9.6245,    143.7,2,    13.12,2,    23.56,2,     0.00,2,     1.49,2,    0.470,2,    0.250,2,   -0.001,2, -999.000,9,-999.0000,5,  -999.00,9,    -29.5,2,     0.74,2,-999.000,9,   2181.9,2,   -999.0,9,   2327.1,2,   7.7120,2,     3.5, -999.00,-999.0000,-999.000,-999.000
